po_number,deal_id_x,order_created,total_deal_quantity,amount_in_company_currency,client_type_x,deal_type_x,special_order_type,deal_stage,automation_tools,revisions,deal_source_ca,number_of_associated_contacts,design_difficulty,SKU,chassis,total_intl_product_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_to_prod,client_type_y,deal_type_y,deal_id_y,Total SKU DZ on PO,intl_unit_cost,fixed_intl_pkg_cost,total_intl_unit_cost_dont_use,total_intl_sku_cost,cost_per_sku,total_sku_cost
38926,14877381642,8/29/2023,50,3405,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Client Referral,1,Low ,10.02184167v1,10,0,2,1,,8/29/2023,,,,5,,,0,0,3.18,944.88
38927,14782788745,8/22/2023,202,3405,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,10.02182571v1,10,0,2,1,,8/29/2023,,,,17,,,0,0,1.96,944.88
38928,14519483936,8/7/2023,400,3405,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview,10.02179272v3,10,0,2,4,,8/30/2023,,,,34,,,0,0,2.54,944.88
38929,14547807780,8/9/2023,240,3405,Direct,Existing Business,,Payment Pending,,,Pre-Hubspot Contact,3,Low ,10.02180402v2,10,0,2,1,,8/31/2023,,,,20,,,0,0,1.96,944.88
38930,14830335358,8/25/2023,120,3405,Direct,New Business,,Closed and Won,Intake 4.0 Logged In,,Client Referral,1,,55.02183535v1,55,0,114,4,,8/30/2023,,,,10,,,0,0,2.88,944.88
38931,14549577886,8/9/2023,30,3405,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Intake,1,High Res Preview,55.02180066v1,55,0,114,3,,8/30/2023,,,,3,,,0,0,2.93,944.88
38932,14827383679,8/25/2023,30,3405,Distributor,Existing Business,,Closed and Won,Revision Request,,Client Referral,1,,48.02184355v1,48,0,115,4,,8/30/2023,,,,3,,,0,0,2.83,944.88
38933,14341721634,7/26/2023,250,3405,Direct,New Business,,Closed and Won,Intake 4.0 Logged In,,Organic Search,1,High Res Preview,10.02181692v4,10,0,2,1,,8/31/2023,,,,21,,,0,0,1.96,944.88
38935,14863260519,8/28/2023,120,3405,Direct,Existing Business,,Closed and Won,,,Organic Search,2,,10.02146011v1,10,0,2,4,,8/30/2023,,,,10,,,0,0,2.71,944.88
38936,14866791093,8/28/2023,225,3405,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Medium ,10.02183976v1,10,0,2,3,,8/30/2023,,,,19,,,0,0,2.54,944.88
38937,14894370482,8/30/2023,30,3405,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,48.02182233v4,48,0,115,1,,8/30/2023,,,,3,,,0,0,3.18,944.88
38938,14883430153,8/29/2023,30,3405.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,,10.02167998v1,10,0,2,1,,8/30/2023,,,,3,,,0,0,3.18,944.88
38940,14782546326,8/22/2023,0,3410.4,Wholesale,New Business,,Closed and Won,,,Intake,1,Low ,9102183860v1,910,500,25,5,45198,9/5/2023,Wholesale,newbusiness,14782546326,42,0.76,90,482.16,470,,944.88
38941,14896079002,8/30/2023,500,3410.93,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.02144950v1,10,0,2,4,,9/18/2023,,,,42,,,0,0,2.54,944.88
38942,14575056762,8/11/2023,60,3411,Direct,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Organic Search,1,High Res Preview,10.02180350v1,10,0,2,3,,8/30/2023,,,,5,,,0,0,2.85,944.88
38943,14896536458,8/30/2023,500,3411,Direct,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,2,,10.0219941v1,10,0,2,4,,8/30/2023,,,,42,,,0,0,2.54,944.88
38944,14896944276,8/30/2023,120,3412.2,Distributor,Existing Business,,Payment Pending,Portal Order,,Pre-Hubspot Contact,2,,10.0270595v1,10,0,2,3,,8/30/2023,,,,10,,,0,0,2.72,944.88
38945,14896204693,8/30/2023,190,3415,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.02112694v1,10,0,2,4,,8/30/2023,,,,16,,,0,0,2.54,944.88
38946,14831779651,8/25/2023,360,3415,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,2,High Res Preview,10.02183809v1,10,0,2,1,,8/31/2023,,,,30,,,0,0,1.96,944.88
38947,14877043495,8/29/2023,150,3415,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,High Res Preview,55.02184095v1,55,0,114,3,,8/30/2023,,,,13,,,0,0,2.62,944.88
38948,14884395082,8/29/2023,250,3415,Distributor,Existing Business,,Closed and Won,Reorder Button,,Direct Traffic,1,,10.0232076v1,10,0,2,1,,8/30/2023,,,,21,,,0,0,2.23,944.88
38949,14897531989,8/30/2023,360,3415,Distributor,Existing Business,,Closed and Won,Portal Order,,,1,,10.02152749v5,10,0,2,1,,8/30/2023,,,,30,,,0,0,1.96,944.88
38950,14471802890,8/4/2023,1200,3415,Direct,New Business,,Closed and Won,,,Intake,1,High Res Preview,10.02182856v2,10,0,2,3,,8/31/2023,,,,100,,,0,0,2.01,944.88
38951,14897036325,8/30/2023,120,3415,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,,46.02132270v1,46,0,113,1,,8/30/2023,,,,10,,,0,0,2.23,944.88
38952,14796203350,8/23/2023,0,3415,Distributor,New Business,,Closed and Won,,,Direct Traffic,1,Low ,932182933v1,93,2,120,10,45187,8/30/2023,Distributor,newbusiness,14796203350,1,1.8,0,43.2,3.6,,944.88
38953,14897289555,8/30/2023,100,3415,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Paid Search,1,Low ,55.02184448v1,55,0,114,3,,8/30/2023,,,,9,,,0,0,2.93,944.88
38954,14899539615,8/30/2023,300,3415,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,,55.02175151v1,55,0,114,4,,8/30/2023,,,,25,,,0,0,2.7,944.88
38955,14899555243,8/30/2023,30,3415,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,,10.02178991v2,10,0,2,1,,8/30/2023,,,,3,,,0,0,3.18,944.88
38956,14796430204,8/23/2023,0,3415,Distributor,Existing Business,,Closed and Won,,,Direct Traffic,1,Not Rated,932184446v1,93,1005,120,10,45195,8/31/2023,Distributor,existingbusiness,14796430204,84,1.24,0,1264.8,1246.2,,944.88
38957,14896155494,8/30/2023,130,3415,Direct,New Business,,Closed and Won,,,Direct Traffic,1,Low ,10.02184478v1,10,0,2,4,,8/30/2023,,,,12,,,0,0,2.83,944.88
38958,14864436906,8/28/2023,30,3415,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,,55.02152921v1,55,0,2,4,,8/31/2023,,,,3,,,0,0,3,944.88
38959,14530218799,8/8/2023,2160,3415,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,,10.02134442v1,10,0,2,3,,8/30/2023,,,,180,,,0,0,2.54,944.88
38960,14808171590,8/24/2023,60,3415,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Email Marketing,2,Low ,10.02183128v1,10,0,2,1,,8/31/2023,,,,5,,,0,0,2.56,944.88
38961,14727074196,8/18/2023,150,3415,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Low ,55.02182625v1,55,0,114,1,,9/1/2023,,,,13,,,0,0,1.96,944.88
38962,14893941813,8/30/2023,120,3415,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,,10.03156861v1,10,0,2,1,,8/31/2023,,,,10,,,0,0,2.23,944.88
38963,14829645934,8/25/2023,750,3415,Distributor,Existing Business,,Payment Pending,,,Event Longer Than 1 Year Ago,3,,46.02152378v5,46,0,113,1,,8/31/2023,,,,63,,,0,0,1.79,944.88
38964,14896992065,8/30/2023,40,3417.6,Distributor,Existing Business,,Closed and Won,,,SAGE,2,,10.02113675v1,10,0,2,3,,8/31/2023,,,,4,,,0,0,3.18,944.88
38965,14453719132,8/3/2023,500,3420,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Referrals,1,Low ,10.02184487v1,10,0,2,3,,8/30/2023,,,,42,,,0,0,2.54,944.88
38966,14708191050,8/17/2023,120,3420,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview,10.02184123v1,10,0,2,4,,8/31/2023,,,,10,,,0,0,2.71,944.88
38967,14866826035,8/28/2023,500,3420,Distributor,Existing Business,,Closed and Won,,,Organic Search,1,Low ,10.02184251v1,10,0,2,3,,8/30/2023,,,,42,,,0,0,2.54,944.88
38968,14899393596,8/30/2023,150,3420,Distributor,New Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,Low ,10.02184527v2,10,0,2,1,,8/31/2023,,,,13,,,0,0,1.96,944.88
38969,14904614318,8/30/2023,500,3420,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,,10.02175287v1,10,0,2,4,,9/6/2023,,,,42,,,0,0,2.54,944.88
38971,14904660393,8/30/2023,190,3420,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,,55.02173890v2,55,0,114,1,,9/15/2023,,,,16,,,0,0,1.88,944.88
38972,14865881935,8/28/2023,195,3420,Direct,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Pre-Hubspot Contact,1,Low ,10.02184298v1,10,0,2,1,,8/31/2023,,,,17,,,0,0,1.96,944.88
38973,14915096239,8/31/2023,120,3420,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.02176486v1,10,0,2,1,,8/31/2023,,,,10,,,0,0,2.23,944.88
38974,14915423018,8/31/2023,410,3420,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,,10.02160069v1,10,0,2,1,,8/31/2023,,,,35,,,0,0,1.96,944.88
38975,12886389287,4/7/2023,240,3420,Distributor,New Business,,Closed and Won,,,SAGE,2,,10.02157007v3,10,0,2,1,,8/31/2023,,,,20,,,0,0,2.23,944.88
38976,13577150792,6/4/2023,120,3421.65,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,SAGE,1,Medium ,10.02175718v1,10,0,2,3,,8/31/2023,,,,12,,,0,0,3.18,944.88
38977,14916711835,8/31/2023,120,3425,Direct,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,2,,55.02102165v1,55,0,114,1,,8/31/2023,,,,10,,,0,0,2.23,944.88
38979,14797727836,8/23/2023,480,3425,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,High Res Preview,46.02184673v1,46,0,113,1,,8/31/2023,,,,40,,,0,0,1.96,944.88
38980,14833946428,8/25/2023,360,3426,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low ,10.02183653v1,10,0,2,1,,8/31/2023,,,,30,,,0,0,2.23,945.6
38981,14903895187,8/30/2023,120,3427.56,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,49.02184652v1,49,0,116,3,,8/31/2023,,,,10,,,0,0,2.85,945.84
38982,14915675524,8/31/2023,240,3432,Distributor,Existing Business,,Closed and Won,,,CommonSku,1,,10.0288654v1,10,0,2,4,,8/31/2023,,,,20,,,0,0,2.54,947.52
38983,14896923659,8/30/2023,60,3435,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Email Marketing,1,High Res Preview,10.02184575v1,10,0,2,3,,8/31/2023,,,,5,,,0,0,2.85,947.52
38984,14915772037,8/31/2023,200,3435,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,4,,10.02175476v1,10,0,2,4,,8/31/2023,,,,18,,,0,0,2.83,947.88
38985,13746827012,6/16/2023,300,3435,Direct,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Organic Search,1,High Res Preview,10.02169791v3,10,0,2,4,,8/31/2023,,,,25,,,0,0,2.83,947.88
38986,14865312851,8/28/2023,200,3435,Distributor,Existing Business,,Closed and Won,,,Organic Search,2,High Res Preview,10.02184024v1,10,0,2,1,,8/31/2023,,,,18,,,0,0,3.18,947.88
38987,14919777158,8/31/2023,40,3435,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.02184687v1,10,0,2,4,,8/31/2023,,,,4,,,0,0,2.83,947.88
38988,14711670090,8/17/2023,120,3435,Direct,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Organic Search,1,High Res Preview,10.02181910v1,10,0,2,1,,8/31/2023,,,,10,,,0,0,2.23,947.88
38989,14920685068,8/31/2023,60,3435,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,1,,55.02164803v7,55,0,114,3,,8/31/2023,,,,5,,,0,0,2.93,947.88
38990,14896436992,8/30/2023,500,3435,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,,10.02184432v1,10,0,2,3,,8/31/2023,,,,42,,,0,0,2.54,947.88
38991,14897194515,8/30/2023,225,3435,Distributor,Existing Business,,Closed and Won,,,Direct Traffic,1,Low ,55.02184526v1,55,0,114,1,,8/31/2023,,,,19,,,0,0,1.96,948
38992,14920879738,8/31/2023,500,3438,Distributor,Existing Business,,Closed and Won,,,SAGE,1,,10.02139091v1,10,0,2,1,,8/31/2023,,,,42,,,0,0,1.96,948.6
38993,14900331602,8/30/2023,60,3438,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Low ,55.02184717v1,55,0,114,3,,8/31/2023,,,,6,,,0,0,2.93,950.88
38994,14921511174,8/31/2023,500,3438,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,,10.0298232v2,10,0,2,4,,9/5/2023,,,,42,,,0,0,2.54,952.32
38995,14867128123,8/28/2023,70,3438,Distributor,New Business,,Payment Pending,,,Email Marketing,4,Low ,55.02184037v2,55,0,114,3,,8/31/2023,,,,6,,,0,0,2.93,952.44
38996,14865491463,8/28/2023,62,3438,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,10.02183928v1,10,0,2,3,,8/31/2023,,,,6,,,0,0,2.85,954
38997,14255590946,7/20/2023,180,3438,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Event Longer Than 1 Year Ago,3,High Res Preview,10.02176734v1,10,0,2,3,,8/31/2023,,,,15,,,0,0,2.85,954.36
38999,13176492309,4/28/2023,120,3438,Wholesale,Existing Business,,Closed and Won,,,Email Marketing,1,High ,10.02174597v11,10,0,2,1,,9/1/2023,,,,10,,,0,0,2.23,954.36
39000,14921890454,8/31/2023,120,3438,Direct,Existing Business,,Closed and Won,,,Direct Traffic,1,,10.0274544v1,10,0,2,3,,8/31/2023,,,,10,,,0,0,2.72,954.36
39001,14907779236,8/30/2023,120,3438,Wholesale,New Business,,Closed and Won,3D Builder,,Email Marketing,1,,10.02184706v1,10,0,2,1,,8/31/2023,,,,10,,,0,0,2.23,954.36
39002,14915161389,8/31/2023,250,3438,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low ,46.01184731v3,46,0,113,1,,9/8/2023,,,,22,,,0,0,2.39,955.68
39003,14761374872,8/21/2023,200,3438,Direct,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Organic Search,1,High Res Preview,10.02182308v7,10,0,2,1,,8/31/2023,,,,17,,,0,0,1.96,956.16
39004,14865383795,8/28/2023,60,3438,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Organic Search,2,Low ,10.04184396v1,10,0,2,4,,8/31/2023,,,,5,,,0,0,2.83,963.36
39005,14887881222,8/29/2023,120,3438,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,1,High Res Preview,10.02184635v1,10,0,2,3,,8/31/2023,,,,10,,,0,0,2.85,963.36
39006,14925553773,8/31/2023,240,3438,Direct,Existing Business,,Closed and Won,Reorder Button,,Referrals,1,,10.0231889v4,10,0,2,4,,8/31/2023,,,,20,,,0,0,2.54,963.6
39007,14658234767,8/16/2023,70,3438,Distributor,New Business,,Closed and Won,,,Client Referral,1,Low ,46.02182612v3,46,0,113,3,,9/1/2023,,,,6,,,0,0,2.85,964.32
39008,13512264743,5/30/2023,120,3438,Distributor,New Business,,Closed and Won,,,Event in the Past Year,3,High Res Preview,10.02168146v1,10,0,2,1,,9/7/2023,,,,10,,,0,0,2.23,964.32
39009,14653864726,8/16/2023,180,3440,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,1,,10.02184829v1,10,0,2,4,,8/31/2023,,,,15,,,0,0,2.54,964.32
39010,14876874421,8/29/2023,240,3440,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Direct Traffic,1,Low ,10.02184729v1,10,0,2,4,,9/6/2023,,,,20,,,0,0,2.83,964.32
39012,14927976797,8/31/2023,200,3441.6,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,,10.02166623v1,10,0,2,3,,8/31/2023,,,,17,,,0,0,2.54,964.32
39013,14925688195,8/31/2023,100,3442.2,Distributor,Existing Business,,Closed and Won,,,SAGE,2,,10.02105496v2,10,0,2,4,,9/1/2023,,,,9,,,0,0,2.83,964.32
39014,14796079957,8/23/2023,203,3443.2,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Direct Traffic,1,High Res Preview,10.02182970v1,10,0,2,4,,9/1/2023,,,,17,,,0,0,2.54,964.32
39015,14897436324,8/30/2023,375,3444.7,Distributor,Existing Business,,Closed and Won,Portal Order,,SAGE,2,,10.02130828v2,10,0,2,3,,9/1/2023,,,,32,,,0,0,2.54,964.32
39016,14720869714,8/18/2023,150,3445.1,Direct,Existing Business,,Closed and Won,,,Direct Traffic,1,Low ,10.02182185v1,10,0,2,4,,8/31/2023,,,,13,,,0,0,2.54,964.32
39017,14928329375,8/31/2023,240,3447.2,Distributor,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,2,,10.02126851v4,10,0,2,1,,9/1/2023,,,,20,,,0,0,1.96,964.32
39018,14929965368,8/31/2023,60,3447.36,Direct,Existing Business,,Payment Pending,Reorder Button,,Organic Search,2,,10.02133240v4,10,0,2,4,,9/1/2023,,,,5,,,0,0,2.83,964.32
39019,14883423365,8/29/2023,380,3449.15,Direct,Existing Business,,Closed and Won,,,Paid Search,1,,10.02174449v1,10,0,2,1,,9/1/2023,,,,32,,,0,0,1.96,964.32
39020,14936702005,9/1/2023,100,3449.15,Distributor,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,2,,10.02126851v4,10,0,2,1,,9/1/2023,,,,9,,,0,0,2.56,964.32
39021,14862521345,8/28/2023,200,3451.2,Direct,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Organic Search,1,High Res Preview,10.02184932v1,10,0,2,1,,9/1/2023,,,,17,,,0,0,1.96,964.32
39022,14867034706,8/28/2023,120,3451.84,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,Low ,10.02184438v1,10,0,2,1,,9/1/2023,,,,10,,,0,0,2.23,964.32
39023,14939460190,9/1/2023,30,3452,Distributor,Existing Business,,Payment Pending,Reorder Button,,Email Marketing,3,,10.0283175v1,10,0,2,3,,9/1/2023,,,,3,,,0,0,3.18,964.32
39024,14310554395,7/25/2023,150,3454.2,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Low ,10.02177877v1,10,0,2,1,,9/1/2023,,,,13,,,0,0,1.96,964.32
39025,14520756859,8/7/2023,120,3456,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Low ,46.02184078v1,46,0,113,1,,9/1/2023,,,,10,,,0,0,2.23,964.32
39026,14940725382,9/1/2023,750,3456.46,Distributor,Existing Business,,Payment Pending,,,Client Referral,2,,44.02176365v1,44,0,21,1,,9/1/2023,,,,63,,,0,0,1.79,964.32
39027,14797751900,8/23/2023,120,3459.6,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Pre-Hubspot Contact,2,Low ,15.02183391v1,15,0,7,3,,9/5/2023,,,,10,,,0,0,3.84,964.32
39029,14940734048,9/1/2023,1000,3460,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,High Res Preview,10.02184977v1,10,0,2,1,,9/1/2023,,,,84,,,0,0,1.79,964.32
39030,14757735335,8/21/2023,0,3460.8,Distributor,Existing Business,,Closed and Won,,,SAGE,7,Low ,932184905v1,93,400,120,10,45197,9/5/2023,Distributor,existingbusiness,14757735335,34,1.42,0,596.4,568,,964.32
39031,14253946041,7/20/2023,500,3461.4,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,Low ,10.02182071v2,10,0,2,1,,9/5/2023,,,,42,,,0,0,1.96,964.32
39032,12423922608,3/6/2023,120,3462.75,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,High Res Preview,10.02152362v1,10,0,2,1,,9/5/2023,,,,10,,,0,0,2.23,964.32
39033,14942021729,9/1/2023,150,3463.8,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,4,,10.0280859v3,10,0,2,3,,9/13/2023,,,,13,,,0,0,2.54,964.32
39034,14896749724,8/30/2023,200,3465,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,,10.02184688v1,10,0,2,3,,9/6/2023,,,,17,,,0,0,2.54,964.32
39035,14865443875,8/28/2023,60,3465.6,Direct,New Business,,Closed and Won,3D Builder,,Email Marketing,1,Low ,55.02184319v1,55,0,114,3,,9/1/2023,,,,6,,,0,0,2.93,964.32
39036,14941956123,9/1/2023,500,3465.6,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event in the Past Year,1,,55.02181044v1,55,0,114,1,,9/1/2023,,,,42,,,0,0,1.96,964.32
39037,14759757064,8/21/2023,1000,3465.6,Distributor,Existing Business,,Closed and Won,,,SAGE,1,Low ,10.02182656v1,10,0,2,1,,9/1/2023,,,,84,,,0,0,1.79,964.32
39040,14916216450,8/31/2023,120,3465.6,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Organic Search,1,High Res Preview,10.02185042v1,10,0,2,1,,9/1/2023,,,,10,,,0,0,2.23,964.32
39041,14943175607,9/1/2023,191,3465.6,Distributor,Existing Business,,Payment Pending,,,Client Referral,2,,55.02180806v1,55,0,114,3,,9/1/2023,,,,16,,,0,0,2.62,964.32
39042,11977103387,2/1/2023,80,3465.6,Distributor,Existing Business,,Payment Pending,,,Event Longer Than 1 Year Ago,3,Low ,10.02143605v2,10,0,2,3,,9/1/2023,,,,7,,,0,0,2.85,964.32
39043,14943565066,9/1/2023,120,3465.6,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,,10.02115178v2,10,0,2,3,,9/6/2023,,,,10,,,0,0,2.72,964.32
39044,14943057761,9/1/2023,120,3465.6,Direct,New Business,,Closed and Won,Portal Order,,,1,,10.0222053v3,10,0,2,3,,9/5/2023,,,,12,,,0,0,3.18,964.32
39045,14897093132,8/30/2023,120,3465.6,Direct,Existing Business,,Closed and Won,,,Paid Search,1,,10.02170176v1,10,0,2,4,,9/1/2023,,,,10,,,0,0,2.71,964.32
39046,14862448917,8/28/2023,600,3465.6,Distributor,Existing Business,,Closed and Won,,,SAGE,2,High Res Preview,10.02183942v2,10,0,2,4,,9/5/2023,,,,50,,,0,0,2.28,964.32
39047,14761415844,8/21/2023,30,3465.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,10.02185187v1,10,0,2,3,,9/5/2023,,,,3,,,0,0,3.18,964.32
39048,14615846475,8/14/2023,1000,3465.6,Distributor,Existing Business,,Closed and Won,,,SAGE,3,Not Rated,10.02180785v2,10,0,2,1,,9/4/2023,,,,84,,,0,0,1.96,964.32
39049,14614999935,8/14/2023,30,3465.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,,10.02177666v1,10,0,2,3,,9/5/2023,,,,3,,,0,0,3.18,964.32
39050,14649536180,8/16/2023,175,3465.6,Distributor,Existing Business,,Payment Pending,,,Event Longer Than 1 Year Ago,2,High Res Preview,10.02181270v4,10,0,2,1,,9/5/2023,,,,16,,,0,0,2.56,964.32
39051,14945897636,9/1/2023,1500,3465.6,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,,10.02180812v1,10,0,2,1,,9/5/2023,,,,125,,,0,0,1.71,964.32
39052,14925721119,8/31/2023,62,3468,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview,10.02184820v1,10,0,2,1,,9/15/2023,,,,6,,,0,0,2.56,964.32
39053,14643799911,8/15/2023,200,3468,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,1,,55.02156742v1,55,0,114,3,,9/3/2023,,,,17,,,0,0,2.62,964.32
39054,14377061536,7/28/2023,120,3468.5,Direct,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,High Res Preview,10.02177723v1,10,0,2,1,,9/5/2023,,,,10,,,0,0,2.23,964.32
39055,13998426271,7/6/2023,1200,3469.08,Direct,Existing Business,,Closed and Won,Intake 4.0 Logged In,,SAGE,2,High Res Preview,10.02174434v1,10,0,2,1,,9/5/2023,,,,100,,,0,0,1.71,964.32
39056,14892827791,8/30/2023,30,3470,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Direct Traffic,1,Medium ,10.02184705v1,10,0,2,3,,9/5/2023,,,,3,,,0,0,3.18,964.32
39057,14915155724,8/31/2023,60,3473.1,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Medium ,10.02184890v1,10,0,2,1,,9/5/2023,,,,5,,,0,0,2.56,964.32
39058,14995377331,9/5/2023,300,3473.53,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event in the Past Year,2,,46.0292083v1,46,0,113,1,,9/5/2023,,,,25,,,0,0,1.79,965.04
39059,14882021027,8/29/2023,120,3475,Distributor,Existing Business,,Closed and Won,,,Organic Search,1,Low ,10.02184345v1,10,0,2,1,,9/5/2023,,,,10,,,0,0,2.23,966.12
39060,14996251980,9/5/2023,500,3475.2,Direct,Existing Business,,Payment Pending,Portal Order,,Organic Search,2,,10.0256930v1,10,0,2,1,,9/7/2023,,,,42,,,0,0,1.96,966.24
39061,14996626748,9/5/2023,120,3476.16,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,,10.029026v1,10,0,2,4,,9/5/2023,,,,10,,,0,0,2.83,966.96
39063,14556901449,8/10/2023,200,3477,Distributor,Existing Business,,Closed and Won,,,ESP Central,3,Not Rated,10.02183176v1,10,0,2,4,,9/5/2023,,,,17,,,0,0,2.54,970.08
39064,14997053234,9/5/2023,0,3477.6,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event in the Past Year,3,,932150503v1,93,252,120,10,45197,9/5/2023,Distributor,existingbusiness,14997053234,21,1.42,0,374.88,357.84,,970.08
39065,13707196551,6/14/2023,540,3477.6,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,,10.02184243v1,10,0,2,4,,9/5/2023,,,,45,,,0,0,2.54,970.08
39066,14997784459,9/5/2023,0,3477.6,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event in the Past Year,3,,932150508v3,93,252,120,10,45197,9/5/2023,Distributor,existingbusiness,14997784459,21,1.42,0,374.88,357.84,,970.08
39067,14991726922,9/5/2023,40,3480,Distributor,Existing Business,,Closed and Won,Portal Order,,Organic Search,2,,55.02168886v3,55,0,114,1,,9/6/2023,,,,4,,,0,0,2.56,970.08
39068,14997938090,9/5/2023,60,3480,Wholesale,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,,10.02168401v3,10,0,2,1,,9/5/2023,,,,5,,,0,0,2.56,971.04
39070,14997873844,9/5/2023,240,3480,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.02114524v1,10,0,2,3,,9/6/2023,,,,20,,,0,0,2.43,972
