deal_id_x,po_number,order_created,total_deal_quantity,amount_in_company_currency,client_type_x,deal_type_x,special_order_type,deal_stage,automation_tools,revisions,deal_source_ca,number_of_associated_contacts,design_difficulty,SKU,chassis,total_intl_product_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_to_prod,client_type_y,deal_type_y,deal_id_y,Total SKU DZ on PO,intl_unit_cost,fixed_intl_pkg_cost,total_intl_unit_cost_dont_use,COGS int SKU Cost exact,total_product_quantity,cost_per_sku,total_sku_cost
16473692216,42881,12/12/2023,240,1920,Distributor,New Business,,Closed and Won,,,Event in the Past Year,2,Low ,10.02207045v1,10,,2,4,,12/22/2023,,,,10,,,,,120,2.83,373.56
15615563915,42882,10/13/2023,120,960,Distributor,Existing Business,,Payment Pending,,,,3,High Res Preview,10.02194482v1,10,,2,4,,12/22/2023,,,,10,,,,,120,2.83,373.56
16401196049,42883,12/7/2023,160,1440,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,3,High Res Preview,10.02206306v1,10,,2,3,,12/22/2023,,,,14,,,,,160,2.54,457.2
16403862902,42885,12/7/2023,528,7390.12,Direct,Existing Business,,Closed and Won,,,Direct Traffic,2,Low ,10.02206294v2,10,,2,1,,12/22/2023,,,,15,,,,,176,1.96,376.32
16403862902,42885,12/7/2023,528,7390.12,Direct,Existing Business,,Closed and Won,,,Direct Traffic,2,Low ,10.02206291v5,10,,2,1,,12/22/2023,,,,15,,,,,176,1.96,376.32
16403862902,42885,12/7/2023,528,7390.12,Direct,Existing Business,,Closed and Won,,,Direct Traffic,2,Low ,55.02207805v1,55,,114,1,,12/22/2023,,,,8,,,,,88,2.56,276.48
16403862902,42885,12/7/2023,528,7390.12,Direct,Existing Business,,Closed and Won,,,Direct Traffic,2,Low ,55.02207806v1,55,,114,1,,12/22/2023,,,,8,,,,,88,2.56,276.48
16453516464,42157,12/11/2023,545,3989.4,Distributor,Existing Business,,Payment Pending,,,Client Referral,4,Low ,10.02206480v1,10,,2,1,,12/21/2023,,,,46,,,,,545,1.88,1060.32
16533402387,42357,12/15/2023,60,688.2,Distributor,New Business,,Closed and Won,,,Client Referral,3,High Res Preview,10.02207674v3,10,,2,4,,12/21/2023,,,,5,,,,,60,2.83,203.76
16532678409,42369,12/15/2023,240,1934.4,Distributor,New Business,,Closed and Won,,,Email Marketing,2,Low ,10.02207724v1,10,,2,1,,12/21/2023,,,,20,,,,,240,1.96,493.92
16574999042,42416,12/18/2023,100,997,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event in the Past Year,1,,10.02134085v1,10,,2,4,,12/21/2023,,,,9,,,,,100,2.83,339.6
16576314892,42437,12/18/2023,30,701.14,Direct,Existing Business,,Closed and Won,Revision Request,,Direct Traffic,1,,10.02206475v2,10,,2,4,,12/21/2023,,,,3,,,,,30,3.25,156
16581450519,42495,12/18/2023,100,997,Distributor,Existing Business,,Payment Pending,Reorder Button,,WT Outbound,3,,10.02102186v1,10,,2,4,,12/21/2023,,,,9,,,,,100,2.83,339.6
16589668633,42530,12/19/2023,140,1381.8,Distributor,Existing Business,,Payment Pending,,,Client Referral,3,Low ,15.02207860v2,15,,7,3,,12/21/2023,,,,12,,,,,140,3.66,570.96
16590577762,42544,12/19/2023,7000,39706.1,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,High Res Preview,10.02207907v1,10,,2,1,,12/21/2023,,,,584,,,,,7000,1.56,10951.2
16590594077,42545,12/19/2023,350,2663.5,Distributor,New Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,High Res Preview,10.02207891v1,10,,2,1,,12/21/2023,,,,30,,,,,350,1.96,729.12
16607754902,42629,12/20/2023,60,688.2,Distributor,Existing Business,,Payment Pending,,,Pre-Hubspot Contact,2,,10.02194444v1,10,,2,4,,12/21/2023,,,,5,,,,,60,2.83,203.76
16608098186,42635,12/20/2023,5000,23633,Distributor,Existing Business,,Production,Reorder Button,,Event in the Past Year,3,,20.02136541v1,20,,11,3,,12/21/2023,,,,417,,,,,5000,2.68,13442.88
16608736088,42645,12/20/2023,250,2015,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Direct Traffic,1,Low ,10.02208181v1,10,,2,1,,12/21/2023,,,,21,,,,,250,1.96,517.44
16609325845,42647,12/20/2023,300,2208,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Direct Traffic,1,Low ,10.02208182v2,10,,2,3,,12/21/2023,,,,25,,,,,300,2.43,758.16
16608872706,42651,12/20/2023,500,3610,Distributor,Existing Business,,Closed and Won,,,Direct Traffic,2,,10.0257502v1,10,,2,3,,12/21/2023,,,,42,,,,,500,2.43,1253.88
16609827149,42665,12/20/2023,500,3565.09,Direct,Existing Business,,Closed and Won,Reorder Button,,Direct Traffic,2,,932133466v1,93,500,120,10,45310,12/21/2023,Direct,existingbusiness,16609827149,42,1.31,0,675.96,655,,,
16611625778,42679,12/20/2023,35,-1.00E-14,Distributor,Existing Business,,Payment Pending,,,Referrals,2,,10.02208183v1,10,,2,4,,12/21/2023,,,,3,,,,,35,3.25,156
16495220225,42686,12/13/2023,250,2865,Direct,New Business,,Closed and Won,,,Direct Traffic,1,Low ,10.02208048v1,10,,2,3,,12/21/2023,,,,21,,,,,250,2.43,641.52
16619828027,42691,12/21/2023,100,1172,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,,10.02154719v1,10,,2,3,,12/21/2023,,,,9,,,,,100,2.85,342
15909678675,42694,11/3/2023,720,7950.19,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,Low ,10.02199521v3,10,,2,3,,12/21/2023,,,,20,,,,,240,2.43,612.36
15909678675,42694,11/3/2023,720,7950.19,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,Low ,10.02199522v3,10,,2,3,,12/21/2023,,,,20,,,,,240,2.43,612.36
15909678675,42694,11/3/2023,720,7950.19,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,Low ,10.02199519v4,10,,2,3,,12/21/2023,,,,20,,,,,240,2.43,612.36
16619964994,42695,12/21/2023,250,2077.5,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,,10.02154719v1,10,,2,3,,12/21/2023,,,,21,,,,,250,2.43,641.52
16619823721,42697,12/21/2023,120,1226.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.02207832v1,10,,2,1,,12/21/2023,,,,5,,,,,60,2.56,184.32
16619823721,42697,12/21/2023,120,1226.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.02207831v1,10,,2,1,,12/21/2023,,,,5,,,,,60,2.56,184.32
16477754159,42698,12/12/2023,200,1974,Distributor,New Business,,Closed and Won,,,Direct Traffic,3,High Res Preview,15.02207107v1,15,,7,3,,12/21/2023,,,,17,,,,,200,3.66,790.56
16468111494,42702,12/12/2023,720,5941.61,Direct,Existing Business,,Payment Pending,Reorder Button,,Direct Traffic,2,,932176067v3,93,720,120,10,45308,12/21/2023,Direct,existingbusiness,16468111494,60,1.24,0,907.68,892.8,,,
16476851223,42704,12/12/2023,1000,6810,Direct,Existing Business,,Production,Intake 4.0 Logged In,,Pre-Hubspot Contact,1,High Res Preview,932207807v1,93,1000,120,10,45310,12/21/2023,Direct,existingbusiness,16476851223,84,1.24,0,1264.8,1240,,,
16475197727,42705,12/12/2023,720,5112,Wholesale,Existing Business,,Payment Pending,,,Client Referral,2,Medium ,10.02207017v1,10,,2,3,,12/21/2023,,,,60,,,,,720,2.01,1471.32
16620337032,42707,12/21/2023,100,1704.83,Direct,Existing Business,,Closed and Won,Portal Order,,Direct Traffic,1,,10.02202652v1,10,,2,1,,12/21/2023,,,,9,,,,,100,2.56,307.2
16621933393,42711,12/21/2023,60,1041.8,Direct,Existing Business,,Closed and Won,Portal Order,,Referrals,1,,10.0278358v1,10,,2,3,,12/21/2023,,,,5,,,,,60,2.85,205.2
16278893644,42712,11/28/2023,120,1551.6,Direct,Existing Business,,Closed and Won,Reorder Button,,Intake,1,,15.02116895v4,15,,7,3,,12/21/2023,,,,10,,,,,120,3.84,506.88
16386693667,42718,12/6/2023,90,1439.1,Direct,New Business,,Closed and Won,,,Direct Traffic,2,High Res Preview,10.02206096v1,10,,2,4,,12/21/2023,,,,8,,,,,90,2.83,305.64
16479897151,42719,12/12/2023,3000,18300,Distributor,Existing Business,,Payment Pending,,,Direct Traffic,2,Not Rated,17.02207497v2,17,,9,1,,12/21/2023,,,,125,,,,,1500,1.71,2585.52
16479897151,42719,12/12/2023,3000,18300,Distributor,Existing Business,,Payment Pending,,,Direct Traffic,2,Not Rated,17.02207496v2,17,,9,1,,12/21/2023,,,,125,,,,,1500,1.71,2585.52
16076394850,42720,11/15/2023,1800,12708,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,SAGE,2,High Res Preview,10.02207471v2,10,,2,1,,12/21/2023,,,,38,,,,,450,1.96,917.28
16076394850,42720,11/15/2023,1800,12708,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,SAGE,2,High Res Preview,10.02207470v2,10,,2,1,,12/21/2023,,,,38,,,,,450,1.96,917.28
16076394850,42720,11/15/2023,1800,12708,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,SAGE,2,High Res Preview,10.02206171v1,10,,2,1,,12/21/2023,,,,75,,,,,900,1.79,1632.48
16623595430,42721,12/21/2023,80,1359.71,Direct,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,,10.02200644v5,10,,2,3,,12/21/2023,,,,7,,,,,80,2.85,273.6
16623893106,42723,12/21/2023,400,3012,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,,10.02190063v1,10,,2,1,,12/21/2023,,,,34,,,,,400,1.96,823.2
16623238477,42731,12/21/2023,360,3877.2,Direct,New Business,,Closed and Won,Portal Order,,Direct Traffic,1,,10.02205855v3,10,,2,4,,12/21/2023,,,,30,,,,,360,2.54,944.88
15222570574,42737,9/18/2023,215,1935,Distributor,Existing Business,,Closed and Won,,,Organic Search,1,High Res Preview,10.02188352v1,10,,2,4,,12/21/2023,,,,18,,,,,215,2.54,579.12
16627028805,42738,12/21/2023,240,2148,Distributor,New Business,,Closed and Won,Portal Order,,SAGE,1,,10.02194291v2,10,,2,4,,12/21/2023,,,,10,,,,,120,2.83,373.56
16627028805,42738,12/21/2023,240,2148,Distributor,New Business,,Closed and Won,Portal Order,,SAGE,1,,10.02194290v2,10,,2,4,,12/21/2023,,,,10,,,,,120,2.83,373.56
16627341374,42743,12/21/2023,450,3388.5,Distributor,Existing Business,,Closed and Won,Reorder Button,,Direct Traffic,2,,10.02139244v1,10,,2,3,,12/21/2023,,,,38,,,,,450,2.43,1137.24
16619626867,42745,12/21/2023,60,688.2,Distributor,Existing Business,,Closed and Won,,,Direct Traffic,1,Low ,10.02208325v1,10,,2,4,,12/21/2023,,,,5,,,,,60,2.83,203.76
16527850846,42300,12/15/2023,120,1400.4,Direct,Existing Business,,Closed and Won,Intake 4.0 Logged Out,,Direct Traffic,1,Low ,10.02207687v2,10,,2,1,,12/20/2023,,,,10,,,,,120,2.23,294.36
16533905492,42368,12/15/2023,430,3870,Distributor,New Business,,Closed and Won,,,Client Referral,1,Low ,10.02207550v1,10,,2,1,,12/20/2023,,,,18,,,,,215,1.96,446.88
16533905492,42368,12/15/2023,430,3870,Distributor,New Business,,Closed and Won,,,Client Referral,1,Low ,10.02207551v1,10,,2,1,,12/20/2023,,,,18,,,,,215,1.96,446.88
16576360008,42431,12/18/2023,360,2746.8,Distributor,Existing Business,,Payment Pending,Reorder Button,,Pre-Hubspot Contact,3,,10.02174757v1,10,,2,3,,12/20/2023,,,,30,,,,,360,2.43,903.96
16576184492,42433,12/18/2023,120,1520.4,Direct,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Direct Traffic,1,High Res Preview,10.02207686v2,10,,2,1,,12/20/2023,,,,10,,,,,120,2.23,294.36
16581739871,42504,12/18/2023,400,4776.11,Direct,Existing Business,,Payment Pending,,,Direct Traffic,2,,46.02168008v5,46,,113,1,,12/20/2023,,,,34,,,,,400,1.79,751.8
16592930675,42551,12/19/2023,120,960,Distributor,Existing Business,,Payment Pending,,,Client Referral,2,Not Rated,10.02207900v1,10,,2,4,,12/20/2023,,,,10,,,,,120,2.83,373.56
16594363018,42579,12/19/2023,60,616.2,Distributor,Existing Business,,Payment Pending,,,Client Referral,3,Low ,10.02207963v1,10,,2,4,,12/20/2023,,,,5,,,,,60,2.83,203.76
16594578540,42582,12/19/2023,110,1261.7,Distributor,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,,10.02201055v1,10,,2,4,,12/20/2023,,,,10,,,,,110,2.83,373.56
16594720157,42587,12/19/2023,150,1387.5,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,1,,10.02121806v1,10,,2,3,,12/20/2023,,,,13,,,,,150,2.54,426.72
16594677157,42588,12/19/2023,120,1152,Distributor,Existing Business,,Payment Pending,,,Client Referral,3,,55.02183734v1,55,,114,4,,12/20/2023,,,,10,,,,,120,3,396
16455019652,42589,12/11/2023,500,3565.09,Direct,New Business,,Production,3D Builder,,Organic Search,1,,932207935v1,93,500,120,10,45308,12/20/2023,Direct,newbusiness,16455019652,42,1.31,0,675.96,655,,,
16594866767,42591,12/19/2023,120,1080,Distributor,Existing Business,,Payment Pending,,,Client Referral,2,,10.02207999v1,10,,2,1,,12/20/2023,,,,10,,,,,120,2.23,294.36
16596036608,42592,12/19/2023,400,3025.96,Distributor,Existing Business,,Payment Pending,Reorder Button,,Direct Traffic,2,,10.0291558v2,10,,2,3,,12/20/2023,,,,34,,,,,400,2.43,1020.6
16399017341,42604,12/7/2023,300,2539.75,Distributor,Existing Business,,Payment Pending,,,Direct Traffic,2,Low ,10.02205900v3,10,,2,1,,12/20/2023,,,,25,,,,,300,1.96,611.52
16305021487,42607,11/30/2023,65,648.05,Distributor,New Business,,Payment Pending,,,Client Referral,2,High Res Preview,10.02204906v1,10,,2,3,,12/20/2023,,,,6,,,,,65,2.85,239.4
16604926320,42608,12/20/2023,500,2220,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event in the Past Year,1,,9102184608v2,910,500,25,5,45309,12/20/2023,Distributor,existingbusiness,16604926320,42,0.76,90,482.16,470,,,
16605414748,42616,12/20/2023,600,4332,Distributor,Existing Business,,Payment Pending,Reorder Button,,Client Referral,2,,10.0233247v1,10,,2,1,,12/20/2023,,,,50,,,,,600,1.88,1150.56
16605491229,42617,12/20/2023,120,1110,Distributor,Existing Business,,Payment Pending,Reorder Button,,Client Referral,2,,10.02147509v1,10,,2,3,,12/20/2023,,,,10,,,,,120,2.72,359.04
16605524791,42620,12/20/2023,60,872.4,Direct,New Business,,Closed and Won,Portal Order,,Organic Search,1,,10.02203432v1,10,,2,1,,12/20/2023,,,,5,,,,,60,2.56,184.32
16605608721,42621,12/20/2023,500,5585,Direct,Existing Business,,Payment Pending,,,Pre-Hubspot Contact,1,,10.02208034v1,10,,2,1,,12/20/2023,,,,21,,,,,250,1.96,517.44
16605608721,42621,12/20/2023,500,5585,Direct,Existing Business,,Payment Pending,,,Pre-Hubspot Contact,1,,10.02208036v1,10,,2,1,,12/20/2023,,,,21,,,,,250,1.96,517.44
16605655831,42622,12/20/2023,120,1504.8,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,1,,55.02203444v1,55,,114,1,,12/20/2023,,,,10,,,,,120,1.96,258.72
16605738369,42623,12/20/2023,200,2187.82,Distributor,Existing Business,,Closed and Won,Reorder Button,,SAGE,1,,17.02144000v2,17,,9,1,,12/20/2023,,,,17,,,,,200,1.96,423.36
16607492618,42628,12/20/2023,404,3454.2,Distributor,New Business,,Closed and Won,,,,2,,10.02190604v1,10,,2,1,,12/20/2023,,,,17,,,,,202,1.96,423.36
16607492618,42628,12/20/2023,404,3454.2,Distributor,New Business,,Closed and Won,,,,2,,10.02189432v1,10,,2,1,,12/20/2023,,,,17,,,,,202,1.96,423.36
16607767345,42631,12/20/2023,200,1920,Distributor,Existing Business,,Closed and Won,,,Direct Traffic,1,,55.02169605v5,55,,114,1,,12/20/2023,,,,17,,,,,200,1.88,406.08
16181667840,42633,11/22/2023,75,896.25,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,10.02203633v3,10,,2,4,,12/20/2023,,,,7,,,,,75,2.83,271.68
16412290666,42637,12/8/2023,1012,8070.52,Distributor,Existing Business,,Payment Pending,,,Client Referral,3,High Res Preview,55.02206492v1,55,,114,1,,12/20/2023,,,,42,,,,,501,1.88,970.08
16412290666,42637,12/8/2023,1012,8070.52,Distributor,Existing Business,,Payment Pending,,,Client Referral,3,High Res Preview,46.02206496v1,46,,113,1,,12/20/2023,,,,42,,,,,500,1.79,923.64
16608396549,42638,12/20/2023,30,510.71,Distributor,Existing Business,,Payment Pending,,,Client Referral,2,,10.02206169v1,10,,2,3,,12/20/2023,,,,3,,,,,30,3.18,152.64
16495689268,42639,12/13/2023,60,688.2,Distributor,New Business,,Closed and Won,,,Client Referral,4,Low ,10.02207023v1,10,,2,1,,12/20/2023,,,,5,,,,,60,2.56,184.32
16608740940,42643,12/20/2023,400,3420,Distributor,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,2,,10.02188422v1,10,,2,4,,12/20/2023,,,,17,,,,,200,2.54,548.64
16608740940,42643,12/20/2023,400,3420,Distributor,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,2,,10.02188421v1,10,,2,4,,12/20/2023,,,,17,,,,,200,2.54,548.64
16609034802,42650,12/20/2023,1750,7945,Distributor,Existing Business,,Payment Pending,Reorder Button,,Client Referral,2,,932136030v2,93,1750,120,10,45309,12/20/2023,Distributor,existingbusiness,16609034802,146,1.2,0,2116.8,2100,,,
16609595454,42655,12/20/2023,30,398.7,Distributor,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,4,,10.02192560v2,10,,2,1,,12/20/2023,,,,3,,,,,30,3.18,152.64
16609396876,42656,12/20/2023,100,1147,Distributor,Existing Business,,Payment Pending,Reorder Button,,Client Referral,2,,10.0226299v1,10,,2,4,,12/20/2023,,,,9,,,,,100,2.83,339.6
16608573962,42659,12/20/2023,100,1147,Distributor,Existing Business,,Closed and Won,,,Direct Traffic,2,Low ,10.02208081v1,10,,2,4,,12/20/2023,,,,9,,,,,100,2.83,339.6
16609576739,42662,12/20/2023,700,5054,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,,10.02116526v1,10,,2,3,,12/20/2023,,,,59,,,,,700,2.28,1641.6
16495783748,42663,12/13/2023,60,598.2,Distributor,New Business,,Closed and Won,,,Organic Search,1,Low ,17.02207165v2,17,,9,3,,12/20/2023,,,,5,,,,,60,2.85,205.2
16609667100,42664,12/20/2023,240,2300.94,Direct,Existing Business,,Closed and Won,Reorder Button,,Direct Traffic,1,,932190287v1,93,240,120,10,45307,12/20/2023,Direct,existingbusiness,16609667100,20,1.42,0,357.84,340.8,,,
16369475925,42673,12/5/2023,2,0,Distributor,New Business,,Payment Pending,,,WT Strategic Partnerships,2,Low ,932207266v3,93,2,120,10,45307,12/20/2023,Distributor,newbusiness,16369475925,1,1.8,0,43.2,3.6,,,
15848707252,42678,10/30/2023,83,836.64,Distributor,Existing Business,,Payment Pending,,,Pre-Hubspot Contact,3,Low ,49.02208027v2,49,,116,3,,12/20/2023,,,,7,,,,,83,2.78,266.88
16073476992,42047,11/15/2023,355,3063.65,Distributor,New Business,,Closed and Won,,,Email Marketing,4,High Res Preview,55.02202091v4,55,,114,1,,12/19/2023,,,,30,,,,,355,1.88,699.36
15782328085,42212,10/25/2023,501,4514.01,Distributor,New Business,,Payment Pending,,,Client Referral,4,High Res Preview,55.02197244v3,55,,114,1,,12/19/2023,,,,14,,,,,167,1.88,338.4
15782328085,42212,10/25/2023,501,4514.01,Distributor,New Business,,Payment Pending,,,Client Referral,4,High Res Preview,55.02197763v4,55,,114,1,,12/19/2023,,,,14,,,,,167,1.88,338.4
15782328085,42212,10/25/2023,501,4514.01,Distributor,New Business,,Payment Pending,,,Client Referral,4,High Res Preview,55.02197239v3,55,,114,1,,12/19/2023,,,,14,,,,,167,1.88,338.4
16057431910,42213,11/14/2023,75,747.75,Distributor,New Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low ,10.02201598v1,10,,2,4,,12/19/2023,,,,7,,,,,75,2.83,271.68
16490774420,42215,12/13/2023,1000,5000,Distributor,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,4,,9202182151v2,920,1000,26,5,45308,12/19/2023,Distributor,existingbusiness,16490774420,84,1.04,90,1150.8,1130,,,
16490322564,42216,12/13/2023,700,3514,Distributor,Existing Business,,Production,,,Direct Traffic,1,High Res Preview,932207440v1,93,700,120,10,45308,12/19/2023,Distributor,existingbusiness,16490322564,59,1.31,0,943.2,917,,,
16375157387,42265,12/5/2023,60,616.2,Distributor,Existing Business,,Closed and Won,,,Direct Traffic,2,Low ,10.02205640v1,10,,2,4,,12/19/2023,,,,5,,,,,60,2.83,203.76
16507796992,42268,12/14/2023,250,2392.5,Distributor,Existing Business,,Closed and Won,,,SAGE,1,Low ,15.02207505v1,15,,7,3,,12/19/2023,,,,11,,,,,125,3.84,552.96
16507796992,42268,12/14/2023,250,2392.5,Distributor,Existing Business,,Closed and Won,,,SAGE,1,Low ,15.02207502v1,15,,7,3,,12/19/2023,,,,11,,,,,125,3.84,552.96
16509506645,42296,12/14/2023,120,1400.4,Direct,New Business,,Closed and Won,3D Builder,,Email Marketing,1,,10.02207887v1,10,,2,1,,12/19/2023,,,,10,,,,,120,2.23,294.36
16529992456,42303,12/15/2023,1200,7464,Distributor,Existing Business,,Payment Pending,,,Intake,2,,10.02140946v1,10,,2,3,,12/19/2023,,,,100,,,,,1200,2.01,2436.12
16576813743,42444,12/18/2023,1500,9330,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Direct Traffic,2,Low ,10.02207659v1,10,,2,1,,12/19/2023,,,,125,,,,,1500,1.71,2585.52
16577484667,42448,12/18/2023,30,647.7,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Direct Traffic,2,High Res Preview,10.02207775v1,10,,2,3,,12/19/2023,,,,3,,,,,30,3.18,152.64
16578512773,42455,12/18/2023,480,3849.6,Distributor,Existing Business,,Closed and Won,,,Direct Traffic,3,,10.0289307v1,10,,2,1,,12/19/2023,,,,20,,,,,240,1.96,493.92
16578512773,42455,12/18/2023,480,3849.6,Distributor,Existing Business,,Closed and Won,,,Direct Traffic,3,,10.02207730v1,10,,2,1,,12/19/2023,,,,20,,,,,240,1.96,493.92
16577707584,42469,12/18/2023,50,710.86,Distributor,Existing Business,,Payment Pending,,,CommonSku,3,Low ,10.02207671v1,10,,2,3,,12/19/2023,,,,5,,,,,50,3.18,228.96
16578949689,42476,12/18/2023,1500,9330,Distributor,Existing Business,,Payment Pending,Reorder Button,,Client Referral,3,,10.02168610v1,10,,2,1,,12/19/2023,,,,125,,,,,1500,1.71,2585.52
16581358225,42482,12/18/2023,120,1110,Distributor,New Business,,Closed and Won,,,Event in the Past Year,2,Low ,10.02208049v1,10,,2,1,,12/19/2023,,,,10,,,,,120,2.23,294.36
16581241946,42484,12/18/2023,250,2077.5,Distributor,Existing Business,,Payment Pending,,,Direct Traffic,3,Low ,10.02207792v1,10,,2,1,,12/19/2023,,,,21,,,,,250,1.96,517.44
16581515184,42486,12/18/2023,720,4932,Distributor,Existing Business,,Closed and Won,Portal Order,,Direct Traffic,2,,10.02147407v1,10,,2,1,,12/19/2023,,,,60,,,,,720,1.79,1310.28
16582792752,42507,12/18/2023,300,2580,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,WT Strategic Partnerships,1,Low ,55.02207845v1,55,,114,1,,12/19/2023,,,,13,,,,,150,1.88,315.84
16582792752,42507,12/18/2023,300,2580,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,WT Strategic Partnerships,1,Low ,55.02207844v1,55,,114,1,,12/19/2023,,,,13,,,,,150,1.88,315.84
16475966375,42521,12/12/2023,275,2384.25,Distributor,Existing Business,,Payment Pending,,,WT Strategic Partnerships,3,Low ,48.02206970v2,48,,115,3,,12/19/2023,,,,23,,,,,275,2.43,699.84
16448959854,42527,12/11/2023,450,5891.09,Direct,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Direct Traffic,2,Low ,10.02206638v2,10,,2,1,,12/19/2023,,,,30,,,,,350,1.96,729.12
