po_number,deal_id_x,order_created,total_deal_quantity,amount_in_company_currency,client_type_x,deal_type_x,special_order_type,deal_stage,automation_tools,revisions,deal_source_ca,number_of_associated_contacts,design_difficulty,SKU,chassis,total_intl_product_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_to_prod,client_type_y,deal_type_y,deal_id_y,Total SKU DZ on PO,intl_unit_cost,fixed_intl_pkg_cost,total_intl_unit_cost_dont_use,total_intl_sku_cost,cost_per_sku,total_sku_cost
21408,6324219821,9/28/2021,60.0,832.2,Direct,Existing Business,,Closed and Won,Reorder Button,,,3,,40.0217365v4,40.0,0.0,18.0,1.0,,2022-01-29,,,,5.0,,,0.0,0.0,2.56,184.32
21546,6312709524,9/27/2021,60.0,630.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,10.0362603v1,10.0,0.0,2.0,1.0,,2022-01-14,,,,5.0,,,0.0,0.0,2.56,184.32
23021,6954332007,11/18/2021,1000.0,6460.0,Distributor,Existing Business,,Closed and Won,,,,4,Not Rated,10.0465011v4,10.0,0.0,2.0,1.0,,2022-01-13,,,,84.0,,,0.0,0.0,1.96,1973.76
23099,7049269626,11/30/2021,60.0,540.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,,10.0219132v2,10.0,0.0,2.0,1.0,,2022-01-04,,,,5.0,,,0.0,0.0,2.56,184.32
23341,7229722885,12/12/2021,720.0,4456.8,Distributor,Existing Business,,Closed and Won,,,Client Referral,5,,10.0262664v1,10.0,0.0,2.0,3.0,,2022-01-04,,,,60.0,,,0.0,0.0,1.91,1398.12
23350,7228918695,12/12/2021,720.0,4456.8,Distributor,Existing Business,,Closed and Won,,,Client Referral,5,,10.0261832v2,10.0,0.0,2.0,3.0,,2022-01-04,,,,60.0,,,0.0,0.0,1.91,1398.12
23409,7206692764,12/9/2021,135.0,1138.05,Distributor,New Business,,Closed and Won,,,,1,High Res Preview,40.0268455v1,40.0,0.0,18.0,3.0,,2022-02-08,,,,12.0,,,0.0,0.0,2.49,388.44
23431,7268646927,12/16/2021,22500.0,101574.25,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,5,,10.0248287v1,10.0,0.0,2.0,1.0,,2022-01-07,,,,1875.0,,,0.0,0.0,1.56,35156.159999999996
23510,7305533188,12/21/2021,60.0,570.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,3,,10.0216936v1,10.0,0.0,2.0,1.0,,2022-01-14,,,,5.0,,,0.0,0.0,2.56,184.32
23539,7316547975,12/22/2021,1200.0,7008.0,Distributor,Existing Business,,Closed and Won,Portal Order,,,2,,10.0233487v3,10.0,0.0,2.0,1.0,,2022-01-14,,,,100.0,,,0.0,0.0,1.71,2072.52
23564,7317836182,12/22/2021,60.0,630.0,Distributor,New Business,,Closed and Won,,,,1,Not Rated,10.0269474v2,10.0,0.0,2.0,1.0,,2022-01-05,,,,5.0,,,0.0,0.0,2.56,184.32
23567,7320083585,12/22/2021,120.0,1011.6,Distributor,Existing Business,,Closed and Won,,,Email Marketing,5,,10.0220106v1,10.0,0.0,2.0,3.0,,2022-01-04,,,,10.0,,,0.0,0.0,2.58,340.56
23586,7153600864,12/6/2021,1500.0,8385.0,Distributor,Existing Business,,Closed and Won,,,,4,Low ,40.0268755v1,40.0,0.0,18.0,3.0,,2022-01-04,,,,125.0,,,0.0,0.0,1.99,3008.88
23591,7348073348,12/27/2021,100.0,1050.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,4,,10.0213956v6,10.0,0.0,2.0,1.0,,2022-01-05,,,,9.0,,,0.0,0.0,2.56,307.2
23610,7360230708,12/28/2021,1000.0,6810.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,3,,10.0286008v2,10.0,0.0,2.0,3.0,,2022-03-29,,,,84.0,,,0.0,0.0,2.41,2487.12
23612,7359938656,12/28/2021,60.0,630.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,,10.0243490v1,10.0,0.0,2.0,3.0,,2022-01-03,,,,5.0,,,0.0,0.0,3.66,263.52
23615,6929865333,11/15/2021,240.0,1521.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,5,Not Rated,14.0664724v3,14.0,0.0,6.0,3.0,,2022-01-06,,,,20.0,,,0.0,0.0,1.45,365.4
23616,7359574954,12/28/2021,420.0,2868.6,Distributor,New Business,,Closed and Won,,,,1,Not Rated,10.0268515v1,10.0,0.0,2.0,1.0,,2022-01-04,,,,35.0,,,0.0,0.0,1.96,846.72
23628,7366207144,12/29/2021,60.0,648.0,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,,10.0233252v1,10.0,0.0,2.0,3.0,,2022-01-03,,,,5.0,,,0.0,0.0,3.66,263.52
23632,7214232645,12/10/2021,250.0,1832.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Medium ,10.0268422v1,10.0,0.0,2.0,1.0,,2022-01-06,,,,21.0,,,0.0,0.0,1.96,517.44
23635,7251292225,12/14/2021,1200.0,8112.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Not Rated,10.0268883v1,10.0,0.0,2.0,1.0,,2022-01-10,,,,100.0,,,0.0,0.0,1.88,2301.12
23637,7373266280,12/30/2021,60.0,698.06,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,,10.0244900v1,10.0,0.0,2.0,3.0,,2022-01-03,,,,5.0,,,0.0,0.0,3.66,263.52
23638,7373472010,12/30/2021,80.0,840.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,,10.0367285v1,10.0,0.0,2.0,4.0,,2022-01-03,,,,7.0,,,0.0,0.0,2.58,247.68
23639,7374493346,12/30/2021,720.0,4456.8,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,,10.0242507v1,10.0,0.0,2.0,1.0,,2022-01-05,,,,60.0,,,0.0,0.0,1.79,1310.28
23640,7349101418,12/27/2021,60.0,630.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0355894v1,10.0,0.0,2.0,3.0,,2022-01-03,,,,5.0,,,0.0,0.0,3.66,263.52
23641,7374482177,12/30/2021,720.0,4456.8,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0242505v1,10.0,0.0,2.0,1.0,,2022-01-05,,,,60.0,,,0.0,0.0,1.79,1310.28
23642,7375458432,12/30/2021,720.0,4644.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,4,,10.0242508v1,10.0,0.0,2.0,1.0,,2022-01-05,,,,60.0,,,0.0,0.0,1.79,1310.28
23643,7260159384,12/15/2021,120.0,891.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,High Res Preview,10.0268970v2,10.0,0.0,2.0,1.0,,2022-01-04,,,,10.0,,,0.0,0.0,2.23,294.36
23644,7375436172,12/30/2021,500.0,3025.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,,4,,10.0258859v2,10.0,0.0,2.0,1.0,,2022-01-05,,,,42.0,,,0.0,0.0,1.96,1011.36
23646,6877319352,11/8/2021,60.0,558.0,Distributor,Existing Business,,Closed and Won,Sample Request,,,1,High Res Preview,40.0269789v1,40.0,0.0,18.0,3.0,,2022-01-01,,,,5.0,,,0.0,0.0,3.74,269.28
23647,7374492534,12/30/2021,60.0,588.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated,10.0225551v1,10.0,0.0,2.0,1.0,,2022-01-05,,,,5.0,,,0.0,0.0,2.56,184.32
23648,6901251188,11/11/2021,130.0,1095.9,Distributor,New Business,,Closed and Won,Intake 2.0 Edward,,,1,High Res Preview,10.0264394v2,10.0,0.0,2.0,3.0,,2022-01-03,,,,11.0,,,0.0,0.0,2.58,371.52
23649,6774450743,10/28/2021,500.0,3280.0,Wholesale,New Business,,Closed and Won,,,Client Referral,4,Low ,10.0269321v1,10.0,0.0,2.0,1.0,,2022-01-03,,,,42.0,,,0.0,0.0,1.96,1011.36
23650,7401612331,1/3/2022,255.0,1948.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.0270019v1,10.0,0.0,2.0,1.0,,2022-01-03,,,,22.0,,,0.0,0.0,1.96,540.96
23651,7358982550,12/28/2021,60.0,648.0,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,High Res Preview,10.0269859v3,10.0,0.0,2.0,3.0,,2022-01-03,,,,5.0,,,0.0,0.0,3.66,263.52
23653,7401647032,1/3/2022,245.0,1781.15,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0243490v1,10.0,0.0,2.0,1.0,,2022-01-03,,,,21.0,,,0.0,0.0,2.23,615.48
23654,7404278933,1/3/2022,240.0,0.0,Distributor,Existing Business,,Closed and Won,,,,3,,10.0258859v2,10.0,0.0,2.0,2.0,,2022-01-07,,,,20.0,,,0.0,0.0,1.86,468.72
23655,7205565285,12/9/2021,250.0,1797.5,Distributor,Existing Business,,Closed and Won,Intake 2.0 Edward,,,2,High Res Preview,40.0268697v1,40.0,0.0,18.0,1.0,,2022-01-03,,,,21.0,,,0.0,0.0,1.96,517.44
23656,7402030775,1/3/2022,60.0,660.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0243490v1,10.0,0.0,2.0,3.0,,2022-01-03,,,,5.0,,,0.0,0.0,3.66,263.52
23657,7404066576,1/3/2022,240.0,1286.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Direct Traffic,2,,10.0230442v1,10.0,0.0,2.0,4.0,,2022-01-03,,,,20.0,,,0.0,0.0,2.41,607.32
23658,7277942125,12/17/2021,120.0,1575.82,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,2,Low ,10.0269418v1,10.0,0.0,2.0,1.0,,2022-01-03,,,,10.0,,,0.0,0.0,2.23,294.36
23659,7404304680,1/3/2022,100.0,1100.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,,10.0235654v6,10.0,0.0,2.0,3.0,,2022-01-03,,,,9.0,,,0.0,0.0,3.58,429.6
23660,7404688437,1/3/2022,120.0,1057.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,,10.0219958v2,10.0,0.0,2.0,1.0,,2022-01-05,,,,10.0,,,0.0,0.0,2.23,294.36
23661,7372789840,12/30/2021,114.0,861.84,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,10.0270089v1,10.0,0.0,2.0,3.0,,2022-01-04,,,,10.0,,,0.0,0.0,2.58,340.56
23662,7372291164,12/30/2021,100.0,756.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,10.0270093v1,10.0,0.0,2.0,3.0,,2022-01-04,,,,9.0,,,0.0,0.0,3.58,429.6
23663,6911101084,11/12/2021,200.0,1436.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,10.0263906v2,10.0,0.0,2.0,1.0,,2022-01-04,,,,17.0,,,0.0,0.0,1.96,423.36
23664,7405816473,1/3/2022,60.0,600.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0367285v1,10.0,0.0,2.0,4.0,,2022-01-04,,,,5.0,,,0.0,0.0,2.58,185.76
23665,7405329036,1/3/2022,304.0,2398.56,Distributor,Existing Business,,Closed and Won,,,,2,Not Rated,10.0270122v1,10.0,0.0,2.0,1.0,,2022-01-04,,,,26.0,,,0.0,0.0,1.96,635.04
23666,7411371306,1/4/2022,120.0,1057.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,,1,,10.0231138v1,10.0,0.0,2.0,1.0,,2022-01-04,,,,10.0,,,0.0,0.0,2.23,294.36
23667,7266931795,12/16/2021,8450.0,42672.5,Distributor,New Business,,Closed and Won,,,,1,Not Rated,10.0269791v2,10.0,0.0,2.0,3.0,,2022-01-11,,,,705.0,,,0.0,0.0,1.62,13744.08
23670,7413142021,1/4/2022,300.0,2082.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,,10.0247304v1,10.0,0.0,2.0,3.0,,2022-01-04,,,,26.0,,,0.0,0.0,2.41,809.76
23671,6708522764,10/20/2021,60.0,881.37,Direct,Existing Business,,Closed and Won,,,,1,,10.0258409v1,10.0,0.0,2.0,1.0,,2022-01-04,,,,5.0,,,0.0,0.0,2.56,184.32
23673,7413916944,1/4/2022,1200.0,7008.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,3,,10.0220391v2,10.0,0.0,2.0,1.0,,2022-01-04,,,,100.0,,,0.0,0.0,1.71,2072.52
23674,7413810268,1/4/2022,120.0,1027.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,4,,10.0247327v1,10.0,0.0,2.0,4.0,,2022-01-14,,,,10.0,,,0.0,0.0,2.58,340.56
23675,7413801739,1/4/2022,60.0,570.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,,3,,10.0218569v2,10.0,0.0,2.0,1.0,,2022-01-04,,,,5.0,,,0.0,0.0,2.56,184.32
23676,7310237345,12/21/2021,75.0,825.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0269435v1,10.0,0.0,2.0,1.0,,2022-01-04,,,,7.0,,,0.0,0.0,2.56,245.76
23677,7212939158,12/10/2021,63.0,693.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,Not Rated,10.0268460v1,10.0,0.0,2.0,1.0,,2022-01-05,,,,6.0,,,0.0,0.0,2.56,215.04
23678,7001057910,11/24/2021,500.0,3440.0,Distributor,New Business,,Closed and Won,,,,2,Low ,40.0268737v1,40.0,0.0,18.0,1.0,,2022-01-05,,,,42.0,,,0.0,0.0,1.96,1034.88
23679,6222625072,9/15/2021,60.0,832.2,Direct,New Business,,Closed and Won,Intake 2.0 Jacob,,,2,Medium ,17.0250994v3,17.0,0.0,9.0,1.0,,2022-01-18,,,,5.0,,,0.0,0.0,2.56,184.32
23680,7414563651,1/4/2022,60.0,660.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,,10.0262795v1,10.0,0.0,2.0,3.0,,2022-01-05,,,,5.0,,,0.0,0.0,3.66,263.52
23681,7249409043,12/14/2021,1002.0,6569.65,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Pre-Hubspot Contact,2,High Res Preview,10.0268679v2,10.0,0.0,2.0,3.0,,2022-01-05,,,,84.0,,,0.0,0.0,1.91,1948.2
23682,7415368994,1/4/2022,120.0,1446.0,Direct,Existing Business,,Closed and Won,Reorder Button,,,2,,10.0258092v3,10.0,0.0,2.0,1.0,,2022-01-04,,,,10.0,,,0.0,0.0,2.23,294.36
23683,7374217225,12/30/2021,60.0,558.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated,10.0270012v1,10.0,0.0,2.0,3.0,,2022-01-05,,,,5.0,,,0.0,0.0,3.66,263.52
23684,7364556082,12/29/2021,120.0,907.2,Distributor,Existing Business,,Closed and Won,,,,4,High Res Preview,10.0269935v1,10.0,0.0,2.0,3.0,,2022-01-06,,,,10.0,,,0.0,0.0,2.58,340.56
23687,7264080394,12/16/2021,150.0,2002.17,Direct,Existing Business,,Closed and Won,,,Email Marketing,3,Not Rated,10.0235627v2,10.0,0.0,2.0,4.0,,2022-01-05,,,,13.0,,,0.0,0.0,2.41,404.88
23688,7402035260,1/3/2022,60.0,660.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,40.0270081v2,40.0,0.0,18.0,1.0,,2022-01-05,,,,5.0,,,0.0,0.0,2.56,184.32
23689,7365208869,12/29/2021,120.0,1296.0,Direct,Existing Business,,Closed and Won,Intake 2.0 Edward,,,1,Not Rated,10.0269882v4,10.0,0.0,2.0,3.0,,2022-01-05,,,,10.0,,,0.0,0.0,2.58,340.56
23690,7246241396,12/14/2021,300.0,3497.67,Direct,Existing Business,,Closed and Won,,,,1,,10.0267591v5,10.0,0.0,2.0,3.0,,2022-01-05,,,,25.0,,,0.0,0.0,2.41,751.92
23691,7373361307,12/30/2021,500.0,7060.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated,10.0270038v1,10.0,0.0,2.0,3.0,,2022-01-05,,,,42.0,,,0.0,0.0,2.41,1243.56
23692,7186187138,12/7/2021,240.0,1833.6,Wholesale,Existing Business,,Closed and Won,,,,1,Not Rated,10.0267904v1,10.0,0.0,2.0,1.0,,2022-01-05,,,,20.0,,,0.0,0.0,1.96,493.92
23693,7420402212,1/5/2022,2528.0,14024.33,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0227001v1,10.0,0.0,2.0,3.0,,2022-01-05,,,,211.0,,,0.0,0.0,1.62,4121.28
23694,7328725676,12/23/2021,305.0,2330.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,40.0269805v1,40.0,0.0,18.0,3.0,,2022-01-05,,,,26.0,,,0.0,0.0,2.49,806.76
23695,7420463726,1/5/2022,60.0,630.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0227001v1,10.0,0.0,2.0,3.0,,2022-01-05,,,,5.0,,,0.0,0.0,3.66,263.52
23696,7415157138,1/4/2022,120.0,1575.82,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,High Res Preview,10.0270244v2,10.0,0.0,2.0,1.0,,2022-01-05,,,,10.0,,,0.0,0.0,2.23,294.36
23697,7422876204,1/5/2022,960.0,6556.8,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,,10.0234631v2,10.0,0.0,2.0,1.0,,2022-01-05,,,,80.0,,,0.0,0.0,1.96,1928.64
23698,7415235956,1/4/2022,194.0,1466.64,Distributor,Existing Business,,Closed and Won,Intake 2.0 Edward,,,1,Not Rated,10.0270301v1,10.0,0.0,2.0,1.0,,2022-01-05,,,,17.0,,,0.0,0.0,1.96,423.36
23699,7403473721,1/3/2022,480.0,3331.2,Distributor,Existing Business,,Closed and Won,,,,2,Low ,10.0270149v1,10.0,0.0,2.0,3.0,,2022-01-06,,,,40.0,,,0.0,0.0,2.41,1214.64
23700,7414271100,1/4/2022,500.0,3549.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,,10.0170346v1,10.0,0.0,2.0,1.0,,2022-01-05,,,,43.0,,,0.0,0.0,1.96,1058.4
23701,7059472929,12/1/2021,255.0,1769.7,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0266977v1,10.0,0.0,2.0,1.0,,2022-01-05,,,,22.0,,,0.0,0.0,1.96,540.96
23702,7235139351,12/13/2021,250.0,1910.0,Distributor,New Business,,Closed and Won,,,,2,High Res Preview,10.0268498v1,10.0,0.0,2.0,1.0,,2022-01-05,,,,21.0,,,0.0,0.0,1.96,517.44
23703,7415580986,1/4/2022,60.0,660.0,Distributor,Existing Business,,Closed and Won,,,,2,High Res Preview,10.0270352v1,10.0,0.0,2.0,1.0,,2022-01-05,,,,5.0,,,0.0,0.0,2.56,184.32
23704,7321096783,12/22/2021,60.0,636.0,Distributor,New Business,,Closed and Won,,,,1,Not Rated,12.0269542v2,12.0,0.0,4.0,1.0,,2022-01-05,,,,5.0,,,0.0,0.0,2.1,151.2
23705,7421077347,1/5/2022,500.0,3235.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,,10.0255490v2,10.0,0.0,2.0,1.0,,2022-01-05,,,,42.0,,,0.0,0.0,1.96,1011.36
23706,7421809505,1/5/2022,61.0,579.5,Distributor,New Business,,Closed and Won,,,,1,Not Rated,10.0270470v1,10.0,0.0,2.0,1.0,,2022-01-06,,,,6.0,,,0.0,0.0,2.56,215.04
23707,7405639516,1/3/2022,240.0,1893.6,Distributor,Existing Business,,Closed and Won,,,,2,,10.0220458v1,10.0,0.0,2.0,3.0,,2022-01-06,,,,20.0,,,0.0,0.0,2.41,607.32
23708,7426009705,1/5/2022,180.0,1800.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0243490v1,10.0,0.0,2.0,4.0,,2022-01-10,,,,15.0,,,0.0,0.0,2.58,557.28
23709,7423054636,1/5/2022,80.0,604.8,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Not Rated,10.0270463v1,10.0,0.0,2.0,4.0,,2022-01-06,,,,7.0,,,0.0,0.0,2.58,247.68
23711,7346900045,12/27/2021,250.0,1910.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,10.0269873v3,10.0,0.0,2.0,3.0,,2022-01-06,,,,21.0,,,0.0,0.0,2.41,636.24
23712,7365808958,12/29/2021,76.0,836.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated,10.0255228v1,10.0,0.0,2.0,3.0,,2022-01-06,,,,7.0,,,0.0,0.0,3.66,351.36
23713,7426426742,1/5/2022,62.0,682.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,,10.0265893v1,10.0,0.0,2.0,4.0,,2022-01-06,,,,6.0,,,0.0,0.0,2.58,216.72
23714,7310425103,12/21/2021,500.0,4240.91,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated,10.0269415v1,10.0,0.0,2.0,3.0,,2022-01-06,,,,42.0,,,0.0,0.0,2.41,1243.56
23715,7426794879,1/5/2022,360.0,2268.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,,17.0239478v2,17.0,0.0,9.0,3.0,,2022-01-06,,,,30.0,,,0.0,0.0,2.41,896.52
23716,7426075729,1/5/2022,300.0,2117.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,,10.0266586v1,10.0,0.0,2.0,1.0,,2022-01-06,,,,25.0,,,0.0,0.0,1.96,611.52
23717,7421043038,1/5/2022,60.0,904.2,Direct,New Business,,Closed and Won,Knitted Mockup Tool,,Organic Search,2,Knitted Mockup Tool,10.0270368v1,10.0,0.0,2.0,4.0,,2022-01-10,,,,5.0,,,0.0,0.0,2.58,185.76
23718,7421570726,1/5/2022,240.0,1833.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0269645v1,10.0,0.0,2.0,1.0,,2022-01-06,,,,20.0,,,0.0,0.0,1.96,493.92
23719,7430328912,1/6/2022,360.0,2919.6,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,5,,10.0259238v1,10.0,0.0,2.0,1.0,,2022-01-12,,,,30.0,,,0.0,0.0,1.96,752.64
23721,5813941811,7/30/2021,150.0,1077.0,Distributor,New Business,,Closed and Won,,,Pre-Hubspot Contact,4,High Res Preview,10.0244479v1,10.0,0.0,2.0,1.0,,2022-01-07,,,,13.0,,,0.0,0.0,1.96,329.28
23722,7380636528,12/31/2021,240.0,1742.4,Distributor,Existing Business,,Closed and Won,,,,1,,13.0561511v3,13.0,0.0,5.0,3.0,,2022-01-06,,,,20.0,,,0.0,0.0,1.45,365.4
23723,7432264098,1/6/2022,60.0,904.2,Direct,Existing Business,,Closed and Won,Reorder Button,,,1,,10.0221637v6,10.0,0.0,2.0,4.0,,2022-01-06,,,,5.0,,,0.0,0.0,2.58,185.76
23724,7432425100,1/6/2022,660.0,5373.43,Distributor,Existing Business,,Closed and Won,,,,1,,15.0264150v1,15.0,0.0,7.0,3.0,,2022-01-06,,,,55.0,,,0.0,0.0,3.28,2204.16
23725,7425736006,1/5/2022,120.0,1113.09,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated,10.0270549v2,10.0,0.0,2.0,1.0,,2022-01-11,,,,10.0,,,0.0,0.0,2.23,294.36
23726,7373741462,12/30/2021,2634.0,14204.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Not Rated,10.0270171v1,10.0,0.0,2.0,3.0,,2022-01-06,,,,220.0,,,0.0,0.0,1.62,4296.24
23727,7425935236,1/5/2022,60.0,570.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.0270595v1,10.0,0.0,2.0,3.0,,2022-01-06,,,,5.0,,,0.0,0.0,3.66,263.52
23728,6848430745,11/5/2021,60.0,630.0,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Client Referral,1,Low ,10.0261802v4,10.0,0.0,2.0,3.0,,2022-01-06,,,,5.0,,,0.0,0.0,3.66,263.52
23729,7429743287,1/6/2022,120.0,1027.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,,40.0229308v3,40.0,0.0,18.0,1.0,,2022-01-12,,,,10.0,,,0.0,0.0,2.23,294.36
23731,7434130089,1/6/2022,120.0,1027.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,,2,,10.0252565v1,10.0,0.0,2.0,3.0,,2022-01-06,,,,10.0,,,0.0,0.0,2.58,340.56
23732,7426045699,1/5/2022,75.0,825.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0270536v1,10.0,0.0,2.0,3.0,,2022-01-06,,,,7.0,,,0.0,0.0,3.66,351.36
23733,7409457047,1/4/2022,475.0,3691.5,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low ,10.0270230v1,10.0,0.0,2.0,3.0,,2022-01-07,,,,40.0,,,0.0,0.0,2.41,1185.72
23734,7432984216,1/6/2022,120.0,1027.2,Distributor,Existing Business,,Closed and Won,,,,2,,10.0237248v1,10.0,0.0,2.0,4.0,,2022-01-06,,,,10.0,,,0.0,0.0,2.58,340.56
23735,7431531135,1/6/2022,200.0,1762.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated,10.0250181v1,10.0,0.0,2.0,3.0,,2022-01-07,,,,17.0,,,0.0,0.0,2.41,520.56
23736,7415521413,1/4/2022,150.0,1884.01,Direct,Existing Business,,Closed and Won,Reorder Button,,,1,,10.0239694v2,10.0,0.0,2.0,4.0,,2022-01-06,,,,13.0,,,0.0,0.0,2.41,404.88
23737,7190019651,12/7/2021,500.0,3315.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,High Res Preview,10.0267813v1,10.0,0.0,2.0,3.0,,2022-01-08,,,,42.0,,,0.0,0.0,2.41,1272.48
23738,7327524622,12/23/2021,75.0,675.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated,10.0269575v1,10.0,0.0,2.0,1.0,,2022-01-06,,,,7.0,,,0.0,0.0,2.56,245.76
23739,7436540755,1/6/2022,360.0,4338.0,Direct,Existing Business,,Closed and Won,Reorder Button,,,1,,10.0243024v12,10.0,0.0,2.0,4.0,,2022-01-07,,,,30.0,,,0.0,0.0,2.58,1021.6800000000001
23740,7359629577,12/28/2021,480.0,3278.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated,10.0270109v3,10.0,0.0,2.0,1.0,,2022-01-06,,,,40.0,,,0.0,0.0,1.96,964.32
23741,7325884077,12/23/2021,120.0,1057.2,Wholesale,Existing Business,,Closed and Won,,,,1,Not Rated,40.0270159v2,40.0,0.0,18.0,3.0,,2022-01-06,,,,10.0,,,0.0,0.0,2.66,351.12
23742,7437127295,1/6/2022,120.0,1571.65,Direct,Existing Business,,Closed and Won,Reorder Button,,,1,,10.0225128v13,10.0,0.0,2.0,3.0,,2022-01-07,,,,10.0,,,0.0,0.0,2.58,340.56
23743,7436591286,1/6/2022,280.0,2139.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Not Rated,10.0270665v1,10.0,0.0,2.0,1.0,,2022-01-07,,,,24.0,,,0.0,0.0,1.96,588.0
23744,7434579565,1/6/2022,112.0,1064.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0258442v1,10.0,0.0,2.0,4.0,,2022-01-12,,,,10.0,,,0.0,0.0,2.58,340.56
