deal_id_x,po_number,order_created,total_deal_quantity,amount_in_company_currency,client_type_x,deal_type_x,special_order_type,deal_stage,automation_tools,revisions,deal_source_ca,number_of_associated_contacts,design_difficulty,SKU,chassis,total_intl_product_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_to_prod,client_type_y,deal_type_y,deal_id_y,Total SKU DZ on PO,intl_unit_cost,fixed_intl_pkg_cost,total_intl_unit_cost_dont_use,total_intl_sku_cost,total_product_quantity,cost_per_sku,total_sku_cost
7432425100,23724,1/6/2022,660.0,5373.43,Distributor,Existing Business,,Closed and Won,,,,1,,15.0264150v1,15.0,,7.0,3.0,,2022-01-06,,,,55.0,,,,,660.0,3.28,2204.16
7425736006,23725,1/5/2022,120.0,1113.09,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated,10.0270549v2,10.0,,2.0,1.0,,2022-01-11,,,,10.0,,,,,120.0,2.23,294.36
7373741462,23726,12/30/2021,2650.0,14204.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Not Rated,10.0270171v1,10.0,,2.0,3.0,,2022-01-06,,,,220.0,,,,,2634.0,1.62,4296.24
7425935236,23727,1/5/2022,60.0,570.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.0270595v1,10.0,,2.0,3.0,,2022-01-06,,,,5.0,,,,,60.0,3.66,263.52
6848430745,23728,11/5/2021,60.0,630.0,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Client Referral,1,Low ,10.0261802v4,10.0,,2.0,3.0,,2022-01-06,,,,5.0,,,,,60.0,3.66,263.52
7429743287,23729,1/6/2022,120.0,1027.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,,40.0229308v3,40.0,,18.0,1.0,,2022-01-12,,,,10.0,,,,,120.0,2.23,294.36
7434130089,23731,1/6/2022,120.0,1027.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,,2,,10.0252565v1,10.0,,2.0,3.0,,2022-01-06,,,,10.0,,,,,120.0,2.58,340.56
7426045699,23732,1/5/2022,75.0,825.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0270536v1,10.0,,2.0,3.0,,2022-01-06,,,,7.0,,,,,75.0,3.66,351.36
7409457047,23733,1/4/2022,575.0,3691.5,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low ,10.0270230v1,10.0,,2.0,3.0,,2022-01-07,,,,40.0,,,,,475.0,2.41,1185.72
7432984216,23734,1/6/2022,120.0,1027.2,Distributor,Existing Business,,Closed and Won,,,,2,,10.0237248v1,10.0,,2.0,4.0,,2022-01-06,,,,10.0,,,,,120.0,2.58,340.56
7431531135,23735,1/6/2022,200.0,1762.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated,10.0250181v1,10.0,,2.0,3.0,,2022-01-07,,,,17.0,,,,,200.0,2.41,520.56
7415521413,23736,1/4/2022,150.0,1884.01,Direct,Existing Business,,Closed and Won,Reorder Button,,,1,,10.0239694v2,10.0,,2.0,4.0,,2022-01-06,,,,13.0,,,,,150.0,2.41,404.88
7190019651,23737,12/7/2021,500.0,3315.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,High Res Preview,10.0267813v1,10.0,,2.0,3.0,,2022-01-08,,,,21.0,,,,,250.0,2.41,636.24
7190019651,23737,12/7/2021,500.0,3315.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,High Res Preview,10.0267808v1,10.0,,2.0,3.0,,2022-01-08,,,,21.0,,,,,250.0,2.41,636.24
7327524622,23738,12/23/2021,75.0,675.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated,10.0269575v1,10.0,,2.0,1.0,,2022-01-06,,,,7.0,,,,,75.0,2.56,245.76
7436540755,23739,1/6/2022,360.0,4338.0,Direct,Existing Business,,Closed and Won,Reorder Button,,,1,,10.0243024v12,10.0,,2.0,4.0,,2022-01-07,,,,10.0,,,,,120.0,2.58,340.56
7436540755,23739,1/6/2022,360.0,4338.0,Direct,Existing Business,,Closed and Won,Reorder Button,,,1,,10.0244023v8,10.0,,2.0,4.0,,2022-01-07,,,,10.0,,,,,120.0,2.58,340.56
7436540755,23739,1/6/2022,360.0,4338.0,Direct,Existing Business,,Closed and Won,Reorder Button,,,1,,10.0244025v8,10.0,,2.0,4.0,,2022-01-07,,,,10.0,,,,,120.0,2.58,340.56
7359629577,23740,12/28/2021,480.0,3278.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated,10.0270109v3,10.0,,2.0,1.0,,2022-01-06,,,,40.0,,,,,480.0,1.96,964.32
7325884077,23741,12/23/2021,120.0,1057.2,Wholesale,Existing Business,,Closed and Won,,,,1,Not Rated,40.0270159v2,40.0,,18.0,3.0,,2022-01-06,,,,10.0,,,,,120.0,2.66,351.12
7437127295,23742,1/6/2022,120.0,1571.65,Direct,Existing Business,,Closed and Won,Reorder Button,,,1,,10.0225128v13,10.0,,2.0,3.0,,2022-01-07,,,,10.0,,,,,120.0,2.58,340.56
7436591286,23743,1/6/2022,280.0,2139.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Not Rated,10.0270665v1,10.0,,2.0,1.0,,2022-01-07,,,,24.0,,,,,280.0,1.96,588.0
7434579565,23744,1/6/2022,112.0,1064.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0258442v1,10.0,,2.0,4.0,,2022-01-12,,,,10.0,,,,,112.0,2.58,340.56
7398667940,23745,1/2/2022,610.0,4712.92,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Low ,10.0270111v1,10.0,,2.0,1.0,,2022-01-07,,,,51.0,,,,,610.0,1.88,1173.12
7432104998,23746,1/6/2022,425.0,2796.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Not Rated,10.0270594v1,10.0,,2.0,3.0,,2022-01-07,,,,36.0,,,,,425.0,2.41,1070.04
6937780813,23747,11/16/2021,2800.0,26492.57,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,2,High Res Preview,10.0268243v1,10.0,,2.0,1.0,,2022-01-07,,,,42.0,,,,,500.0,1.96,1011.36
6937780813,23747,11/16/2021,2800.0,26492.57,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,2,High Res Preview,10.0268242v2,10.0,,2.0,1.0,,2022-01-07,,,,75.0,,,,,900.0,1.79,1632.48
7348274342,23749,12/27/2021,120.0,1446.0,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,2,High Res Preview,40.0269653v2,40.0,,18.0,4.0,,2022-01-07,,,,10.0,,,,,120.0,2.75,363.0
6683509382,23750,10/18/2021,750.0,5006.81,Distributor,Existing Business,,Closed and Won,,,,1,Not Rated,10.0270274v1,10.0,,2.0,1.0,,2022-01-07,,,,63.0,,,,,750.0,1.79,1374.72
7443876486,23751,1/7/2022,120.0,1027.2,Distributor,Existing Business,,Closed and Won,,,,2,,10.0228320v2,10.0,,2.0,3.0,,2022-01-07,,,,10.0,,,,,120.0,2.58,340.56
7278320659,23753,12/17/2021,250.0,2868.8,Direct,Existing Business,,Closed and Won,Intake 2.0 Edward,,,1,High Res Preview,10.0270739v1,10.0,,2.0,4.0,,2022-01-07,,,,21.0,,,,,250.0,2.41,636.24
7425981597,23754,1/5/2022,200.0,1962.0,Distributor,New Business,,Closed and Won,,,,2,Low ,15.0270740v2,15.0,,7.0,3.0,,2022-01-07,,,,17.0,,,,,200.0,3.53,762.48
7247317797,23755,12/14/2021,120.0,1027.2,Distributor,Existing Business,,Closed and Won,,,,3,Not Rated,10.0269886v3,10.0,,2.0,1.0,,2022-01-07,,,,10.0,,,,,120.0,2.23,294.36
7445272698,23756,1/7/2022,300.0,2322.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,3,,10.0231293v1,10.0,,2.0,3.0,,2022-01-10,,,,25.0,,,,,300.0,2.41,751.92
7436843952,23757,1/6/2022,250.0,1866.38,Distributor,Existing Business,,Closed and Won,,,,1,Not Rated,10.0270690v1,10.0,,2.0,3.0,,2022-01-10,,,,21.0,,,,,250.0,2.41,636.24
7318704915,23758,12/22/2021,400.0,3800.0,Distributor,New Business,,Closed and Won,,,,1,Low ,17.0270636v1,17.0,,9.0,3.0,,2022-01-07,,,,9.0,,,,,100.0,3.58,429.6
7318704915,23758,12/22/2021,400.0,3800.0,Distributor,New Business,,Closed and Won,,,,1,Low ,17.0270635v1,17.0,,9.0,3.0,,2022-01-07,,,,9.0,,,,,100.0,3.58,429.6
7318704915,23758,12/22/2021,400.0,3800.0,Distributor,New Business,,Closed and Won,,,,1,Low ,17.0270634v1,17.0,,9.0,3.0,,2022-01-07,,,,9.0,,,,,100.0,3.58,429.6
7318704915,23758,12/22/2021,400.0,3800.0,Distributor,New Business,,Closed and Won,,,,1,Low ,17.0270637v1,17.0,,9.0,3.0,,2022-01-07,,,,9.0,,,,,100.0,3.58,429.6
7445371707,23759,1/7/2022,60.0,660.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0355894v1,10.0,,2.0,3.0,,2022-01-10,,,,5.0,,,,,60.0,3.66,263.52
7444341684,23760,1/7/2022,550.0,3756.5,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,,10.0322216v2,10.0,,2.0,3.0,,2022-01-07,,,,46.0,,,,,550.0,2.16,1218.24
7431009609,23761,1/6/2022,360.0,3672.0,Direct,Existing Business,,Closed and Won,Reorder Button,,Direct Traffic,1,,10.0240986v1,10.0,,2.0,3.0,,2022-01-07,,,,30.0,,,,,360.0,2.41,896.52
7284387183,23763,12/18/2021,60.0,588.0,Distributor,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Low ,10.0269559v2,10.0,,2.0,3.0,,2022-01-08,,,,5.0,,,,,60.0,3.66,263.52
7445157752,23764,1/7/2022,585.0,4141.8,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,,10.0245939v2,10.0,,2.0,3.0,,2022-01-08,,,,49.0,,,,,585.0,2.16,1296.0
7442595402,23765,1/7/2022,60.0,630.0,Distributor,Existing Business,,Closed and Won,,,,2,Not Rated,10.0270817v1,10.0,,2.0,3.0,,2022-01-10,,,,5.0,,,,,60.0,3.66,263.52
7401876035,23766,1/3/2022,250.0,2259.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,10.0270060v1,10.0,,2.0,3.0,,2022-01-10,,,,13.0,,,,,150.0,2.41,404.88
7401876035,23766,1/3/2022,250.0,2259.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,10.0270058v1,10.0,,2.0,3.0,,2022-01-10,,,,9.0,,,,,100.0,3.58,429.6
6875873178,23768,11/8/2021,100.0,960.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Medium ,10.0268864v2,10.0,,2.0,3.0,,2022-01-10,,,,9.0,,,,,100.0,3.58,429.6
7459497262,23769,1/9/2022,250.0,2065.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,,10.0252295v3,10.0,,2.0,1.0,,2022-01-11,,,,11.0,,,,,125.0,2.23,321.12
7459497262,23769,1/9/2022,250.0,2065.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,,10.0252295v4,10.0,,2.0,1.0,,2022-01-11,,,,11.0,,,,,125.0,2.23,321.12
7421683041,23770,1/5/2022,400.0,2944.94,Direct,Existing Business,,Closed and Won,Portal Order,,Email Marketing,1,,10.0266579v3,10.0,,2.0,3.0,,2022-01-10,,,,34.0,,,,,400.0,2.41,1012.2
7432982598,23771,1/6/2022,500.0,4710.0,Direct,Existing Business,,Closed and Won,,,,3,,10.0242258v1,10.0,,2.0,1.0,,2022-02-08,,,,42.0,,,,,500.0,1.96,1011.36
7420711525,23772,1/5/2022,150.0,1657.5,Direct,Existing Business,,Closed and Won,,,,3,Low ,10.0270409v2,10.0,,2.0,3.0,,2022-01-10,,,,13.0,,,,,150.0,2.41,404.88
7443779610,23773,1/7/2022,60.0,660.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.0270803v1,10.0,,2.0,3.0,,2022-01-10,,,,5.0,,,,,60.0,3.66,263.52
7410991917,23774,1/4/2022,60.0,570.0,Distributor,Existing Business,,Closed and Won,,,,1,High Res Preview,10.0270801v1,10.0,,2.0,3.0,,2022-01-10,,,,5.0,,,,,60.0,3.66,263.52
7375267684,23775,12/30/2021,240.0,1814.4,Distributor,Existing Business,,Closed and Won,,,,1,Not Rated,10.0270034v1,10.0,,2.0,3.0,,2022-01-10,,,,10.0,,,,,120.0,2.58,340.56
7375267684,23775,12/30/2021,240.0,1814.4,Distributor,Existing Business,,Closed and Won,,,,1,Not Rated,10.0270035v2,10.0,,2.0,3.0,,2022-01-10,,,,10.0,,,,,120.0,2.58,340.56
7306428339,23776,12/21/2021,60.0,570.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,40.0269279v1,40.0,,18.0,3.0,,2022-01-10,,,,5.0,,,,,60.0,3.74,269.28
6954930215,23778,11/18/2021,120.0,1416.0,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Low ,10.0265712v3,10.0,,2.0,3.0,,2022-01-10,,,,10.0,,,,,120.0,2.58,340.56
7465877174,23779,1/10/2022,200.0,1712.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,4,,10.0261883v4,10.0,,2.0,3.0,,2022-01-12,,,,17.0,,,,,200.0,2.41,520.56
7435133970,23780,1/6/2022,60.0,660.0,Wholesale,Existing Business,,Closed and Won,Reorder Button,,,1,,44.0227511v7,44.0,,21.0,4.0,,2022-01-10,,,,5.0,,,,,60.0,2.75,198.0
7426685039,23781,1/5/2022,175.0,1389.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,10.0270684v1,10.0,,2.0,3.0,,2022-01-10,,,,15.0,,,,,175.0,2.41,462.72
7447389880,23782,1/7/2022,710.0,4849.3,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated,10.0270908v1,10.0,,2.0,1.0,,2022-01-11,,,,34.0,,,,,408.0,1.96,823.2
7445211824,23783,1/7/2022,85.0,935.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0234032v1,10.0,,2.0,4.0,,2022-01-20,,,,8.0,,,,,85.0,2.58,278.64
7445345400,23785,1/7/2022,255.0,1948.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0270924v1,10.0,,2.0,3.0,,2022-01-10,,,,22.0,,,,,255.0,2.41,665.16
7466814995,23787,1/10/2022,120.0,1583.55,Direct,Existing Business,,Closed and Won,Reorder Button,,,1,,15.0223545v3,15.0,,7.0,3.0,,2022-01-10,,,,10.0,,,,,120.0,3.7,488.4
7465859372,23788,1/10/2022,80.0,880.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0268983v1,10.0,,2.0,3.0,,2022-01-10,,,,7.0,,,,,80.0,3.66,351.36
7415029586,23789,1/4/2022,500.0,3833.69,Distributor,New Business,,Closed and Won,,,,3,High Res Preview,10.0270219v1,10.0,,2.0,4.0,,2022-01-12,,,,42.0,,,,,500.0,2.41,1243.56
7416515929,23790,1/4/2022,105.0,1155.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low ,10.0270497v1,10.0,,2.0,1.0,,2022-01-11,,,,9.0,,,,,105.0,2.56,307.2
7414212708,23791,1/4/2022,175.0,1323.0,Distributor,Existing Business,,Closed and Won,New Project In Portal,,,1,Low ,10.0270214v1,10.0,,2.0,3.0,,2022-01-10,,,,15.0,,,,,175.0,2.41,462.72
7467628451,23792,1/10/2022,240.0,2490.14,Direct,Existing Business,,Closed and Won,Reorder Button,,,2,,12.0250805v1,12.0,,4.0,1.0,,2022-01-10,,,,20.0,,,,,240.0,1.55,390.6
7466762766,23793,1/10/2022,120.0,907.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0240940v4,10.0,,2.0,1.0,,2022-01-10,,,,10.0,,,,,120.0,2.23,294.36
6685181849,23794,10/18/2021,120.0,1140.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview,10.0258200v1,10.0,,2.0,3.0,,2022-01-10,,,,5.0,,,,,60.0,3.66,263.52
6685181849,23794,10/18/2021,120.0,1140.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview,10.0258284v2,10.0,,2.0,3.0,,2022-01-10,,,,5.0,,,,,60.0,3.66,263.52
7432236886,23795,1/6/2022,500.0,5185.18,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Not Rated,10.0244591v1,10.0,,2.0,3.0,,2022-01-11,,,,42.0,,,,,500.0,2.41,1243.56
7465840652,23796,1/10/2022,240.0,2438.4,Direct,Existing Business,,Closed and Won,,,,1,,10.0228113v3,10.0,,2.0,4.0,,2022-01-11,,,,20.0,,,,,240.0,2.41,607.32
7255726854,23797,12/15/2021,180.0,1324.8,Distributor,Existing Business,,Closed and Won,,,WT Outbound,4,High Res Preview,10.0268901v1,10.0,,2.0,3.0,,2022-01-11,,,,8.0,,,,,90.0,3.58,386.64
7422891020,23798,1/5/2022,120.0,1260.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated,40.0371096v1,40.0,,18.0,3.0,,2022-01-10,,,,5.0,,,,,60.0,3.74,269.28
7422891020,23798,1/5/2022,120.0,1260.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Not Rated,40.0371095v1,40.0,,18.0,3.0,,2022-01-10,,,,5.0,,,,,60.0,3.74,269.28
7469038442,23799,1/10/2022,150.0,1481.69,Wholesale,Existing Business,,Closed and Won,Reorder Button,,,1,,10.026804v2,10.0,,2.0,4.0,,2022-01-11,,,,13.0,,,,,150.0,2.41,404.88
7414740244,23800,1/4/2022,240.0,2969.34,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,2,High Res Preview,10.0270357v2,10.0,,2.0,4.0,,2022-01-11,,,,10.0,,,,,120.0,2.58,340.56
7414740244,23800,1/4/2022,240.0,2969.34,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,2,High Res Preview,10.0270361v2,10.0,,2.0,4.0,,2022-01-11,,,,10.0,,,,,120.0,2.58,340.56
7464617023,23801,1/10/2022,360.0,2662.8,Wholesale,Existing Business,,Closed and Won,,,,1,,10.022333v2,10.0,,2.0,3.0,,2022-01-18,,,,10.0,,,,,120.0,2.58,340.56
7464617023,23801,1/10/2022,360.0,2662.8,Wholesale,Existing Business,,Closed and Won,,,,1,,10.0231687v1,10.0,,2.0,3.0,,2022-01-18,,,,20.0,,,,,240.0,2.41,607.32
7475739473,23802,1/11/2022,120.0,1140.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,,2,,40.0233869v2,40.0,,18.0,3.0,,2022-01-11,,,,5.0,,,,,60.0,3.74,269.28
7475739473,23802,1/11/2022,120.0,1140.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,,2,,40.0233869v1,40.0,,18.0,3.0,,2022-01-11,,,,5.0,,,,,60.0,3.74,269.28
7445891899,23803,1/7/2022,720.0,4644.0,Distributor,Existing Business,,Closed and Won,,,,1,Low ,17.0270802v4,17.0,,9.0,3.0,,2022-01-11,,,,60.0,,,,,720.0,1.91,1398.12
7366481451,23804,12/29/2021,120.0,1140.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0269924v2,10.0,,2.0,1.0,,2022-01-11,,,,5.0,,,,,60.0,2.56,184.32
7366481451,23804,12/29/2021,120.0,1140.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0170811v1,10.0,,2.0,1.0,,2022-01-11,,,,5.0,,,,,60.0,2.56,184.32
7478529857,23805,1/11/2022,300.0,2292.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,,4,,40.0226575v1,40.0,,18.0,1.0,,2022-01-11,,,,25.0,,,,,300.0,1.96,611.52
7478326576,23806,1/11/2022,170.0,1455.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,,10.0221917v1,10.0,,2.0,1.0,,2022-01-11,,,,15.0,,,,,170.0,1.96,376.32
6912749071,23807,11/12/2021,240.0,2606.4,Direct,New Business,,Closed and Won,Template Download,,,1,Not Rated,10.0270356v15,10.0,,2.0,1.0,,2022-01-11,,,,20.0,,,,,240.0,1.96,493.92
7466256489,23808,1/10/2022,168.0,1438.08,Distributor,Existing Business,,Closed and Won,,,,2,High Res Preview,10.0271094v1,10.0,,2.0,4.0,,2022-01-11,,,,14.0,,,,,168.0,2.41,433.8
7296338774,23809,12/20/2021,100.0,1046.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,,10.0271072v1,10.0,,2.0,1.0,,2022-01-12,,,,9.0,,,,,100.0,2.56,307.2
7480347190,23810,1/11/2022,60.0,660.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,3,,10.0222957v1,10.0,,2.0,4.0,,2022-01-13,,,,5.0,,,,,60.0,2.58,185.76
6947826595,23812,11/17/2021,65.0,997.55,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Medium ,10.0265877v2,10.0,,2.0,1.0,,2022-01-11,,,,6.0,,,,,65.0,2.56,215.04
7374261132,23813,12/30/2021,240.0,1651.2,Distributor,Existing Business,,Closed and Won,,,,1,Not Rated,10.0261499v1,10.0,,2.0,4.0,,2022-01-11,,,,20.0,,,,,240.0,2.41,607.32
7481561127,23814,1/11/2022,1000.0,6420.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,,3,,42.0231090v1,42.0,,20.0,1.0,,2022-01-12,,,,42.0,,,,,500.0,1.96,1011.36
7481561127,23814,1/11/2022,1000.0,6420.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,,3,,10.0231091v1,10.0,,2.0,1.0,,2022-01-12,,,,42.0,,,,,500.0,1.96,1011.36
7481628999,23815,1/11/2022,100.0,1074.04,Distributor,Existing Business,,Closed and Won,Reorder Button,,,2,,10.0250200v1,10.0,,2.0,4.0,,2022-01-12,,,,9.0,,,,,100.0,2.58,309.6
7458920565,23816,1/9/2022,60.0,905.85,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Not Rated,10.0270877v5,10.0,,2.0,1.0,,2022-01-12,,,,5.0,,,,,60.0,2.56,184.32
7479807660,23817,1/11/2022,130.0,952.9,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Not Rated,46.0271239v1,46.0,,113.0,1.0,,2022-01-12,,,,11.0,,,,,130.0,2.23,321.12
7481614252,23818,1/11/2022,251.0,2254.98,Distributor,Existing Business,,Closed and Won,,,,1,,10.0262950v2,10.0,,2.0,3.0,,2022-01-12,,,,21.0,,,,,251.0,2.41,636.24
7267848755,23820,12/16/2021,800.0,6322.93,Direct,Existing Business,,Closed and Won,,,,1,Low ,10.0269388v4,10.0,,2.0,1.0,,2022-01-13,,,,34.0,,,,,400.0,1.96,823.2
7467505978,23821,1/10/2022,120.0,1376.4,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,High Res Preview,46.0271248v1,46.0,,113.0,1.0,,2022-01-12,,,,10.0,,,,,120.0,2.23,294.36
7467503248,23822,1/10/2022,5000.0,24450.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,44.0271137v1,44.0,,21.0,3.0,,2022-01-12,,,,417.0,,,,,5000.0,1.7,8527.2
7430364050,23823,1/6/2022,120.0,1027.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated,10.0270625v1,10.0,,2.0,1.0,,2022-01-12,,,,10.0,,,,,120.0,2.23,294.36
7466961178,23824,1/10/2022,120.0,937.2,Distributor,Existing Business,,Closed and Won,,,WT Outbound,2,Not Rated,10.0271283v1,10.0,,2.0,1.0,,2022-01-12,,,,10.0,,,,,120.0,2.23,294.36
7268844911,23825,12/16/2021,240.0,3009.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Medium ,10.0269546v1,10.0,,2.0,3.0,,2022-01-12,,,,10.0,,,,,120.0,2.58,340.56
7268844911,23825,12/16/2021,240.0,3009.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Medium ,10.0269547v1,10.0,,2.0,3.0,,2022-01-12,,,,10.0,,,,,120.0,2.58,340.56
7268844911,23825,12/16/2021,240.0,3009.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Medium ,10.0269548v1,10.0,,2.0,3.0,,2022-01-12,,,,10.0,,,,,120.0,2.58,340.56
7465155330,23826,1/10/2022,1520.0,9845.6,Distributor,New Business,,Closed and Won,,,,3,Medium ,10.0271164v1,10.0,,2.0,1.0,,2022-01-13,,,,27.0,,,,,320.0,1.96,658.56
7465155330,23826,1/10/2022,1520.0,9845.6,Distributor,New Business,,Closed and Won,,,,3,Medium ,12.0271157v1,12.0,,4.0,1.0,,2022-01-13,,,,60.0,,,,,720.0,1.38,1010.16
7494028586,23827,1/12/2022,257.0,1809.28,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,40.0251356v1,40.0,,18.0,1.0,,2022-01-12,,,,22.0,,,,,257.0,1.96,540.96
6644646771,23828,10/15/2021,60.0,678.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview,10.0266983v1,10.0,,2.0,1.0,,2022-01-21,,,,5.0,,,,,60.0,2.56,184.32
7055713711,23829,12/1/2021,125.0,1350.0,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,1,Not Rated,10.0266919v1,10.0,,2.0,1.0,,2022-01-12,,,,11.0,,,,,125.0,2.23,321.12
7197551901,23830,12/8/2021,480.0,6086.12,Direct,New Business,,Closed and Won,,,,3,Low ,10.0269574v1,10.0,,2.0,1.0,,2022-01-13,,,,40.0,,,,,480.0,1.96,964.32
7482925941,23831,1/11/2022,60.0,660.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0271344v1,10.0,,2.0,1.0,,2022-01-12,,,,5.0,,,,,60.0,2.56,184.32
7496370949,23832,1/12/2022,1200.0,7272.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0170807v1,10.0,,2.0,1.0,,2022-01-12,,,,50.0,,,,,600.0,1.88,1150.56
7496370949,23832,1/12/2022,1200.0,7272.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0370809v1,10.0,,2.0,1.0,,2022-01-12,,,,50.0,,,,,600.0,1.88,1150.56
7419380287,23833,1/5/2022,240.0,2606.4,Direct,New Business,,Closed and Won,Intake 2.0 Edward,,,2,Medium ,10.0270548v1,10.0,,2.0,1.0,,2022-01-12,,,,20.0,,,,,240.0,1.96,493.92
7446048558,23836,1/7/2022,60.0,570.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.0270921v4,10.0,,2.0,1.0,,2022-01-12,,,,5.0,,,,,60.0,2.56,184.32
7495907376,23837,1/12/2022,301.0,2299.64,Distributor,Existing Business,,Closed and Won,,,,2,,40.0245880v2,40.0,,18.0,1.0,,2022-01-14,,,,26.0,,,,,301.0,1.96,635.04
7367132305,23838,12/29/2021,124.0,1061.44,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,Low ,10.0269947v2,10.0,,2.0,3.0,,2022-01-13,,,,11.0,,,,,124.0,2.58,371.52
